"task_id","cell_id","model","n","informative","rep","dgm_tag","brier","cal_int","cal_slope","mean_pred","obs_rate","ndiv","ebfmi"
"c1_floor_n87_ni_r011",1,"floor",87,FALSE,11,"v2_cohort_posterior_hazard",0.129413581737342,1.14779509335737,1.68979401466333,0.563908673405831,0.701149425287356,0,0.602144549371239
"c1_floor_n87_ni_r012",1,"floor",87,FALSE,12,"v2_cohort_posterior_hazard",0.0938100229509403,1.78590281416631,2.63388868182391,0.528107069398556,0.666666666666667,0,0.647081122371011
"c1_floor_n87_ni_r013",1,"floor",87,FALSE,13,"v2_cohort_posterior_hazard",0.11162804448231,1.30757153678652,1.44361224957378,0.647835406494734,0.793103448275862,0,0.679135420856244
"c1_floor_n87_ni_r014",1,"floor",87,FALSE,14,"v2_cohort_posterior_hazard",0.0988412885823943,1.02452471214814,1.8671125335461,0.617652670861705,0.747126436781609,0,0.526500167448381
"c1_floor_n87_ni_r015",1,"floor",87,FALSE,15,"v2_cohort_posterior_hazard",0.128212860553678,0.952677099660955,1.33879233656683,0.584372064559108,0.71264367816092,0,0.531551662614558
"c1_floor_n87_ni_r016",1,"floor",87,FALSE,16,"v2_cohort_posterior_hazard",0.0906220960677316,1.37832148074748,2.60058675203595,0.663690335034756,0.804597701149425,0,0.609980294194949
"c1_floor_n87_ni_r017",1,"floor",87,FALSE,17,"v2_cohort_posterior_hazard",0.137041211637125,1.10860678171573,1.1329832364105,0.610355004819673,0.758620689655172,0,0.577181607533065
"c1_floor_n87_ni_r018",1,"floor",87,FALSE,18,"v2_cohort_posterior_hazard",0.096538261850682,1.24156135645419,2.64137533583422,0.564010154604168,0.689655172413793,0,0.645278672920049
"c1_floor_n87_ni_r019",1,"floor",87,FALSE,19,"v2_cohort_posterior_hazard",0.111572357902126,1.25407043762901,1.71702516902833,0.589109936903936,0.724137931034483,0,0.686161234145299
"c1_floor_n87_ni_r020",1,"floor",87,FALSE,20,"v2_cohort_posterior_hazard",0.11941025373757,1.16105864937294,1.65433704777089,0.611710918886269,0.758620689655172,0,0.614498747349346
"c1_floor_n87_ni_r021",1,"floor",87,FALSE,21,"v2_cohort_posterior_hazard",0.122474332348125,1.31981650691165,2.22172572878196,0.639548456215317,0.793103448275862,0,0.578756294459217
"c1_floor_n87_ni_r022",1,"floor",87,FALSE,22,"v2_cohort_posterior_hazard",0.144325765190263,0.928979973433927,1.1920252283567,0.592107927852583,0.724137931034483,0,0.66026384284663
"c1_floor_n87_ni_r023",1,"floor",87,FALSE,23,"v2_cohort_posterior_hazard",0.0857341683504901,1.54452309359802,3.42327384074343,0.628261495699599,0.770114942528736,0,0.630938035830358
"c1_floor_n87_ni_r024",1,"floor",87,FALSE,24,"v2_cohort_posterior_hazard",0.110673359241769,1.55823882114871,1.88123224562365,0.5998881269878,0.758620689655172,0,0.569782061751884
"c1_floor_n87_ni_r025",1,"floor",87,FALSE,25,"v2_cohort_posterior_hazard",0.0869118487646195,1.7954627380128,2.31501996095373,0.58388169551172,0.724137931034483,0,0.614079173930157
"c1_floor_n87_ni_r026",1,"floor",87,FALSE,26,"v2_cohort_posterior_hazard",0.111935535662317,1.02745652643021,1.64008905128339,0.57589618135666,0.701149425287356,0,0.60907441172527
"c1_floor_n87_ni_r027",1,"floor",87,FALSE,27,"v2_cohort_posterior_hazard",0.111878421179088,1.05694899467225,1.70906038895649,0.559271235574591,0.67816091954023,0,0.665382504076053
"c1_floor_n87_ni_r028",1,"floor",87,FALSE,28,"v2_cohort_posterior_hazard",0.131826698444785,1.21740383844898,1.2049177665078,0.610859953721521,0.770114942528736,0,0.62549708081801
"c1_floor_n87_ni_r029",1,"floor",87,FALSE,29,"v2_cohort_posterior_hazard",0.140072633545225,0.975463692509311,1.05037891202566,0.567771350412905,0.701149425287356,0,0.702844629941784
"c1_floor_n87_ni_r030",1,"floor",87,FALSE,30,"v2_cohort_posterior_hazard",0.145111577110615,1.63558939210763,1.47273351416272,0.518137699736229,0.701149425287356,0,0.625668758771814
"c1_floor_n87_ni_r031",1,"floor",87,FALSE,31,"v2_cohort_posterior_hazard",0.106369875196686,0.645777986864933,1.71398657814581,0.593961081400589,0.689655172413793,0,0.567028218645387
"c1_floor_n87_ni_r032",1,"floor",87,FALSE,32,"v2_cohort_posterior_hazard",0.131599549529391,1.03731945822913,1.39968557900095,0.562236459605629,0.701149425287356,0,0.544868275599893
"c1_floor_n87_ni_r033",1,"floor",87,FALSE,33,"v2_cohort_posterior_hazard",0.109518485511825,1.25125655065771,1.52885348624124,0.679335195536149,0.827586206896552,0,0.64123705202634
"c1_floor_n87_ni_r034",1,"floor",87,FALSE,34,"v2_cohort_posterior_hazard",0.115585777746408,1.13637923983253,1.56925992646457,0.609332145501472,0.747126436781609,0,0.565313239897601
"c1_floor_n87_ni_r035",1,"floor",87,FALSE,35,"v2_cohort_posterior_hazard",0.0992706599022536,1.30592273366398,2.14598961443967,0.59097258107709,0.724137931034483,0,0.623045488502081
"c1_floor_n87_ni_r036",1,"floor",87,FALSE,36,"v2_cohort_posterior_hazard",0.0895341624223649,1.23610330535289,1.89808081110998,0.602675431464617,0.735632183908046,0,0.57479743749003
"c1_floor_n87_ni_r037",1,"floor",87,FALSE,37,"v2_cohort_posterior_hazard",0.120313644279993,1.00660255496728,1.42995767945227,0.593533012079158,0.735632183908046,0,0.598694310503153
"c1_floor_n87_ni_r038",1,"floor",87,FALSE,38,"v2_cohort_posterior_hazard",0.098343322494502,1.10821951242415,2.00697346459823,0.578210429571205,0.701149425287356,0,0.678615797605282
"c1_floor_n87_ni_r039",1,"floor",87,FALSE,39,"v2_cohort_posterior_hazard",0.101128462771412,1.27029199611032,2.01471908758752,0.602285629836045,0.735632183908046,0,0.596203961850937
"c1_floor_n87_ni_r040",1,"floor",87,FALSE,40,"v2_cohort_posterior_hazard",0.0707514155394711,1.61825442329483,2.93609269694372,0.569991151047052,0.689655172413793,0,0.615148239226883
"c1_floor_n87_ni_r041",1,"floor",87,FALSE,41,"v2_cohort_posterior_hazard",0.12444409948225,1.41734228126892,1.4966459104287,0.605372092677465,0.770114942528736,0,0.574036099884238
"c1_floor_n87_ni_r042",1,"floor",87,FALSE,42,"v2_cohort_posterior_hazard",0.166376731243371,1.04394890114275,1.04631388648101,0.586490127705709,0.747126436781609,0,0.592561795685463
"c1_floor_n87_ni_r043",1,"floor",87,FALSE,43,"v2_cohort_posterior_hazard",0.103450558539498,1.55194366725603,1.64455728563566,0.652003180728927,0.816091954022989,0,0.602811862974907
"c1_floor_n87_ni_r044",1,"floor",87,FALSE,44,"v2_cohort_posterior_hazard",0.168625725668684,0.97402100108008,0.939480942659668,0.534886205137435,0.689655172413793,0,0.570704642303713
"c1_floor_n87_ni_r045",1,"floor",87,FALSE,45,"v2_cohort_posterior_hazard",0.109224249064162,1.26093429544174,1.74781808509444,0.618587601193929,0.770114942528736,0,0.526910955083222
"c1_floor_n87_ni_r046",1,"floor",87,FALSE,46,"v2_cohort_posterior_hazard",0.106635211189059,1.05320853110058,2.15246352431087,0.565676402445818,0.67816091954023,0,0.647651060560643
"c1_floor_n87_ni_r047",1,"floor",87,FALSE,47,"v2_cohort_posterior_hazard",0.0862713744419278,1.39674749288876,1.95088070299829,0.615125807743655,0.735632183908046,0,0.55978883866095
"c1_floor_n87_ni_r048",1,"floor",87,FALSE,48,"v2_cohort_posterior_hazard",0.0925593913998062,1.43148483674963,2.21277194131247,0.581376945151334,0.701149425287356,0,0.630864324779061
"c1_floor_n87_ni_r049",1,"floor",87,FALSE,49,"v2_cohort_posterior_hazard",0.188783937770736,0.955819380372867,0.852491911744145,0.539379211075823,0.701149425287356,0,0.597737354543561
"c1_floor_n87_ni_r050",1,"floor",87,FALSE,50,"v2_cohort_posterior_hazard",0.0753225910557713,1.01909518096567,2.55774298947473,0.530728244006862,0.620689655172414,0,0.576165447916271
"c1_floor_n87_ni_r051",1,"floor",87,FALSE,51,"v2_cohort_posterior_hazard",0.141376463905138,0.987541857500398,1.55261254159605,0.518348823012392,0.64367816091954,0,0.630312972026852
"c1_floor_n87_ni_r052",1,"floor",87,FALSE,52,"v2_cohort_posterior_hazard",0.0940266258684994,1.30542604527668,2.27721103075544,0.585641283469917,0.724137931034483,0,0.543108480663962
"c1_floor_n87_ni_r053",1,"floor",87,FALSE,53,"v2_cohort_posterior_hazard",0.125009982177556,1.21750429520467,1.50704996591743,0.645549904089797,0.804597701149425,0,0.605644147998418
"c1_floor_n87_ni_r054",1,"floor",87,FALSE,54,"v2_cohort_posterior_hazard",0.100961393614113,1.38314112405186,1.86213935814297,0.578482624552884,0.71264367816092,0,0.648492432944573
"c1_floor_n87_ni_r055",1,"floor",87,FALSE,55,"v2_cohort_posterior_hazard",0.0777735186094271,1.74603546470114,2.89459575213507,0.656835650747879,0.793103448275862,0,0.590582504057275
"c1_floor_n87_ni_r056",1,"floor",87,FALSE,56,"v2_cohort_posterior_hazard",0.0925447073909709,1.24691477611588,2.04659947509868,0.592101965906318,0.724137931034483,0,0.699332720065218
"c1_floor_n87_ni_r057",1,"floor",87,FALSE,57,"v2_cohort_posterior_hazard",0.118873217286431,1.07264487855418,1.57488313202533,0.613534530424424,0.747126436781609,0,0.634482592022439
"c1_floor_n87_ni_r058",1,"floor",87,FALSE,58,"v2_cohort_posterior_hazard",0.0887765450508092,1.35305902342413,1.65266368422331,0.588635162340178,0.71264367816092,0,0.578674509758578
"c1_floor_n87_ni_r059",1,"floor",87,FALSE,59,"v2_cohort_posterior_hazard",0.0796700438456282,1.41278220892111,2.20391703063707,0.595194052752043,0.71264367816092,0,0.659265562879925
"c1_floor_n87_ni_r060",1,"floor",87,FALSE,60,"v2_cohort_posterior_hazard",0.124392135103809,1.07760390828608,1.31445904097265,0.649847253570528,0.793103448275862,0,0.628048238813987
"c1_floor_n87_ni_r061",1,"floor",87,FALSE,61,"v2_cohort_posterior_hazard",0.118778201513038,1.24764085698219,1.49703803608589,0.582464127682846,0.724137931034483,0,0.580781642838665
"c1_floor_n87_ni_r062",1,"floor",87,FALSE,62,"v2_cohort_posterior_hazard",0.0890102290240323,2.19682099455905,5.26931565829932,0.582411618188296,0.67816091954023,0,0.600816319114216
"c1_floor_n87_ni_r063",1,"floor",87,FALSE,63,"v2_cohort_posterior_hazard",0.0958906445579895,1.20958566570805,2.53203219917348,0.646164160542489,0.770114942528736,0,0.557108235405504
"c1_floor_n87_ni_r064",1,"floor",87,FALSE,64,"v2_cohort_posterior_hazard",0.0865395805708137,1.15561950363331,1.70871322732426,0.556479735964566,0.666666666666667,0,0.668801778305613
"c1_floor_n87_ni_r065",1,"floor",87,FALSE,65,"v2_cohort_posterior_hazard",0.123198395368965,1.04458324860254,1.94062466958541,0.552358606177858,0.67816091954023,0,0.620779650767949
"c1_floor_n87_ni_r066",1,"floor",87,FALSE,66,"v2_cohort_posterior_hazard",0.0878750619244591,1.48068111543832,2.96008956276886,0.558675535515655,0.655172413793103,0,0.587193582997513
"c1_floor_n87_ni_r067",1,"floor",87,FALSE,67,"v2_cohort_posterior_hazard",0.113258906671707,1.23677044254249,1.8692307309132,0.51771092653886,0.64367816091954,0,0.577605163626199
"c1_floor_n87_ni_r068",1,"floor",87,FALSE,68,"v2_cohort_posterior_hazard",0.105420801523996,1.21898242527546,2.1963845257696,0.579106311356262,0.71264367816092,0,0.63590813392039
"c1_floor_n87_ni_r069",1,"floor",87,FALSE,69,"v2_cohort_posterior_hazard",0.137368963790838,1.27807761492839,1.59114903963845,0.538445262336047,0.689655172413793,0,0.586021128869712
"c1_floor_n87_ni_r070",1,"floor",87,FALSE,70,"v2_cohort_posterior_hazard",0.0874407202317209,1.6883088124405,4.12968653142206,0.59923275538408,0.735632183908046,0,0.631280048548355
"c1_floor_n87_ni_r071",1,"floor",87,FALSE,71,"v2_cohort_posterior_hazard",0.146615804999274,1.35228129774033,1.33260647722953,0.575619990017559,0.747126436781609,0,0.635646943569675
"c1_floor_n87_ni_r072",1,"floor",87,FALSE,72,"v2_cohort_posterior_hazard",0.108855131346409,1.09325449988679,1.91442788703093,0.604198654931826,0.735632183908046,0,0.549144482425122
"c1_floor_n87_ni_r073",1,"floor",87,FALSE,73,"v2_cohort_posterior_hazard",0.106584372675059,1.16333540219444,1.67153140632271,0.590361646755391,0.724137931034483,0,0.672859811435132
"c1_floor_n87_ni_r074",1,"floor",87,FALSE,74,"v2_cohort_posterior_hazard",0.125135995652223,1.14216444904211,1.80029197261574,0.539798918484078,0.666666666666667,0,0.533600257625352
"c1_floor_n87_ni_r075",1,"floor",87,FALSE,75,"v2_cohort_posterior_hazard",0.0824971879265357,1.36981958246817,2.87432029991535,0.617612360848189,0.747126436781609,0,0.681608842898686
"c1_floor_n87_ni_r076",1,"floor",87,FALSE,76,"v2_cohort_posterior_hazard",0.115102105948671,1.2385611542675,1.62471318313504,0.557237648926043,0.701149425287356,0,0.62799438057406
"c1_floor_n87_ni_r077",1,"floor",87,FALSE,77,"v2_cohort_posterior_hazard",0.118772622066039,1.39151567118356,1.73353743138106,0.579956331851878,0.735632183908046,0,0.60445346415174
"c1_floor_n87_ni_r078",1,"floor",87,FALSE,78,"v2_cohort_posterior_hazard",0.145957904316657,1.43372164500194,1.45709820286848,0.590692031100388,0.781609195402299,0,0.641088985488316
"c1_floor_n87_ni_r079",1,"floor",87,FALSE,79,"v2_cohort_posterior_hazard",0.0781425378431039,1.46417681001293,1.96779734391915,0.676348263512673,0.816091954022989,0,0.63103046477416
"c1_floor_n87_ni_r080",1,"floor",87,FALSE,80,"v2_cohort_posterior_hazard",0.129534239344055,1.20877552203824,1.63303339630513,0.537075261778102,0.67816091954023,0,0.664152130443339
"c1_floor_n87_ni_r081",1,"floor",87,FALSE,81,"v2_cohort_posterior_hazard",0.108683345851233,1.38114201159644,1.4484478675744,0.612068820907842,0.770114942528736,0,0.57672260296161
"c1_floor_n87_ni_r082",1,"floor",87,FALSE,82,"v2_cohort_posterior_hazard",0.131948551212378,1.1333536994727,1.36509204878492,0.52899323129415,0.666666666666667,0,0.699434999887148
"c1_floor_n87_ni_r083",1,"floor",87,FALSE,83,"v2_cohort_posterior_hazard",0.103570066544997,1.41411131780347,1.73950299342648,0.627065015860228,0.770114942528736,0,0.62876705423193
"c1_floor_n87_ni_r084",1,"floor",87,FALSE,84,"v2_cohort_posterior_hazard",0.14394214760768,1.10375644198077,1.31988263248618,0.610654582717088,0.770114942528736,0,0.62860797795723
"c1_floor_n87_ni_r085",1,"floor",87,FALSE,85,"v2_cohort_posterior_hazard",0.119171886223145,1.08070825771541,1.42494500927752,0.610432585951872,0.747126436781609,0,0.594661608464403
"c1_floor_n87_ni_r086",1,"floor",87,FALSE,86,"v2_cohort_posterior_hazard",0.139309349012054,0.63438132793813,1.41835764022077,0.547801903786112,0.64367816091954,0,0.594004475908366
"c1_floor_n87_ni_r087",1,"floor",87,FALSE,87,"v2_cohort_posterior_hazard",0.143167473389467,1.04668580307426,1.3990457177199,0.541593945497066,0.67816091954023,0,0.682548613019462
"c1_floor_n87_ni_r088",1,"floor",87,FALSE,88,"v2_cohort_posterior_hazard",0.109418168569444,1.40783917163924,1.84465226809745,0.57911324274835,0.724137931034483,0,0.600113689464563
"c1_floor_n87_ni_r089",1,"floor",87,FALSE,89,"v2_cohort_posterior_hazard",0.100252397078654,1.32308875080757,1.98403756810881,0.599050009836308,0.735632183908046,0,0.57168920389517
"c1_floor_n87_ni_r090",1,"floor",87,FALSE,90,"v2_cohort_posterior_hazard",0.133696329082406,1.37759156281181,1.23583707230138,0.626052800870684,0.793103448275862,0,0.674838719132406
"c1_floor_n87_ni_r091",1,"floor",87,FALSE,91,"v2_cohort_posterior_hazard",0.0852444854404378,1.1139092815644,2.20733488922647,0.538329075362535,0.64367816091954,0,0.664757091000945
"c1_floor_n87_ni_r092",1,"floor",87,FALSE,92,"v2_cohort_posterior_hazard",0.132329673938529,0.80986139820963,1.27505425422982,0.568407013081233,0.67816091954023,0,0.507625862176448
"c1_floor_n87_ni_r093",1,"floor",87,FALSE,93,"v2_cohort_posterior_hazard",0.129806857871491,1.43389133518799,1.71413165660459,0.539921333230416,0.701149425287356,0,0.549917478632909
"c1_floor_n87_ni_r094",1,"floor",87,FALSE,94,"v2_cohort_posterior_hazard",0.130853979542464,1.42022974222442,1.61199384525713,0.6253408941871,0.793103448275862,0,0.579139227555386
"c1_floor_n87_ni_r095",1,"floor",87,FALSE,95,"v2_cohort_posterior_hazard",0.136299818158212,1.35230747682471,1.27679216008365,0.569368470652305,0.735632183908046,0,0.634981500657843
"c1_floor_n87_ni_r096",1,"floor",87,FALSE,96,"v2_cohort_posterior_hazard",0.115010266585839,1.06376931955054,1.57532144534885,0.598197809159444,0.724137931034483,0,0.628434536973792
"c1_floor_n87_ni_r097",1,"floor",87,FALSE,97,"v2_cohort_posterior_hazard",0.102106616033489,0.885952221277625,1.68992222295448,0.54946326903505,0.655172413793103,0,0.629190246753647
"c1_floor_n87_ni_r098",1,"floor",87,FALSE,98,"v2_cohort_posterior_hazard",0.0970975254944953,0.744592872374848,2.43796322927183,0.519474692345602,0.609195402298851,0,0.620783810560318
"c1_floor_n87_ni_r099",1,"floor",87,FALSE,99,"v2_cohort_posterior_hazard",0.0942863816106868,1.34227729196445,2.02318973109335,0.602096730741212,0.735632183908046,0,0.681418297622632
"c1_floor_n87_ni_r100",1,"floor",87,FALSE,100,"v2_cohort_posterior_hazard",0.0975897015309891,1.42612157382601,2.10732702929148,0.582788986671589,0.701149425287356,0,0.616052474229038
"c2_floor_n150_ni_r001",2,"floor",150,FALSE,1,"v2_cohort_posterior_hazard",0.141636041933796,1.12646948217343,1.41730333121082,0.575641863369919,0.726666666666667,0,0.660631110325789
"c2_floor_n150_ni_r002",2,"floor",150,FALSE,2,"v2_cohort_posterior_hazard",0.076373222890325,2.20294870558079,3.03251094710773,0.598020790980932,0.726666666666667,0,0.594916589217587
"c2_floor_n150_ni_r003",2,"floor",150,FALSE,3,"v2_cohort_posterior_hazard",0.105883941728501,1.25880203221824,1.69783953362197,0.605209426833978,0.74,0,0.625432606593496
"c2_floor_n150_ni_r004",2,"floor",150,FALSE,4,"v2_cohort_posterior_hazard",0.104662361386167,1.55248312571704,1.65784151513274,0.575833518714074,0.72,0,0.638095176576064
"c2_floor_n150_ni_r005",2,"floor",150,FALSE,5,"v2_cohort_posterior_hazard",0.122941170969774,1.41540037059466,1.54024400144496,0.63224403406406,0.8,0,0.5632120511605
"c2_floor_n150_ni_r006",2,"floor",150,FALSE,6,"v2_cohort_posterior_hazard",0.0997409668090019,1.15977254222659,1.94897943018584,0.525636649745889,0.633333333333333,0,0.546738970065311
"c2_floor_n150_ni_r007",2,"floor",150,FALSE,7,"v2_cohort_posterior_hazard",0.111715383408669,1.36839606782239,1.65738298747237,0.576373621124597,0.72,0,0.607872387861223
"c2_floor_n150_ni_r008",2,"floor",150,FALSE,8,"v2_cohort_posterior_hazard",0.0741765169573976,1.49171447106896,2.32039200147647,0.547601301064087,0.66,0,0.611470459085656
"c2_floor_n150_ni_r009",2,"floor",150,FALSE,9,"v2_cohort_posterior_hazard",0.101784149493775,1.31983738422668,1.8271119200691,0.563660396763557,0.686666666666667,0,0.605288096452411
"c2_floor_n150_ni_r010",2,"floor",150,FALSE,10,"v2_cohort_posterior_hazard",0.117609988071345,1.14754448417946,1.5366759790375,0.568539721538057,0.706666666666667,0,0.607920206552404
"c2_floor_n150_ni_r011",2,"floor",150,FALSE,11,"v2_cohort_posterior_hazard",0.113291595998597,1.33542275353738,1.53906282436567,0.610954208292133,0.766666666666667,0,0.53910996701363
"c2_floor_n150_ni_r012",2,"floor",150,FALSE,12,"v2_cohort_posterior_hazard",0.125434768547382,0.938994531728188,1.35294325023665,0.533816805791819,0.653333333333333,0,0.592178639991999
"c2_floor_n150_ni_r013",2,"floor",150,FALSE,13,"v2_cohort_posterior_hazard",0.111697277306524,1.15132561786389,1.80744591276242,0.567297440558998,0.7,0,0.568252771637141
"c2_floor_n150_ni_r014",2,"floor",150,FALSE,14,"v2_cohort_posterior_hazard",0.113074084037541,1.3863486768821,1.60261421562774,0.598945360926754,0.746666666666667,0,0.592222858788876
"c2_floor_n150_ni_r015",2,"floor",150,FALSE,15,"v2_cohort_posterior_hazard",0.133763828363301,1.21154456522869,1.51162087610825,0.545645083752751,0.693333333333333,0,0.605060512108878
"c2_floor_n150_ni_r016",2,"floor",150,FALSE,16,"v2_cohort_posterior_hazard",0.113247145755561,1.54656655931912,1.86443053769104,0.56410581280801,0.72,0,0.622029825208996
"c2_floor_n150_ni_r017",2,"floor",150,FALSE,17,"v2_cohort_posterior_hazard",0.126631430152766,1.39559587416145,1.37839947846612,0.592736392446336,0.76,0,0.664416593956537
"c2_floor_n150_ni_r018",2,"floor",150,FALSE,18,"v2_cohort_posterior_hazard",0.0820059183367455,1.39037360394967,2.16165855485023,0.619209867246509,0.746666666666667,0,0.625094990191987
"c2_floor_n150_ni_r019",2,"floor",150,FALSE,19,"v2_cohort_posterior_hazard",0.112235207069543,1.56022261378981,1.61089285216711,0.571184706176526,0.726666666666667,0,0.633465665864415
"c2_floor_n150_ni_r020",2,"floor",150,FALSE,20,"v2_cohort_posterior_hazard",0.103974208510357,1.63730810200741,1.80891475698244,0.577189357890511,0.726666666666667,0,0.628878478970468
"c2_floor_n150_ni_r021",2,"floor",150,FALSE,21,"v2_cohort_posterior_hazard",0.0958548804601568,1.28637989956381,2.28925968949887,0.603174879259683,0.746666666666667,0,0.599201351057303
"c2_floor_n150_ni_r022",2,"floor",150,FALSE,22,"v2_cohort_posterior_hazard",0.0821689678627908,1.47664014106222,2.46120178816448,0.609899627334502,0.74,0,0.666220636792473
"c2_floor_n150_ni_r023",2,"floor",150,FALSE,23,"v2_cohort_posterior_hazard",0.132890309222007,1.16273472803402,1.48861102471517,0.566459232737085,0.713333333333333,0,0.539184393418483
"c2_floor_n150_ni_r024",2,"floor",150,FALSE,24,"v2_cohort_posterior_hazard",0.112818794450923,1.56425149766312,2.13153063966174,0.620170103364254,0.786666666666667,0,0.601368767058215
"c2_floor_n150_ni_r025",2,"floor",150,FALSE,25,"v2_cohort_posterior_hazard",0.0928239873972116,1.20140272827101,2.03183398368586,0.539170893972223,0.653333333333333,0,0.653683978594852
"c2_floor_n150_ni_r026",2,"floor",150,FALSE,26,"v2_cohort_posterior_hazard",0.0967686983480934,1.54549366782079,2.1656540766409,0.616591545898487,0.76,0,0.654211217998936
"c2_floor_n150_ni_r027",2,"floor",150,FALSE,27,"v2_cohort_posterior_hazard",0.126900822433903,1.28795794042269,1.55408713076023,0.596477168923691,0.753333333333333,0,0.546048139703684
"c2_floor_n150_ni_r028",2,"floor",150,FALSE,28,"v2_cohort_posterior_hazard",0.0998515596447262,1.172797648929,1.52926689593387,0.5760007480154,0.7,0,0.630653214144965
"c2_floor_n150_ni_r029",2,"floor",150,FALSE,29,"v2_cohort_posterior_hazard",0.10752295788319,1.36912426602703,2.03861675669926,0.55454302741932,0.68,0,0.548904109488699
"c2_floor_n150_ni_r030",2,"floor",150,FALSE,30,"v2_cohort_posterior_hazard",0.127336995192266,1.08396418780341,1.4400938543831,0.569589705067906,0.706666666666667,0,0.564918396153481
"c2_floor_n150_ni_r031",2,"floor",150,FALSE,31,"v2_cohort_posterior_hazard",0.125214488429949,1.2933454860211,1.66296094038019,0.543867476289905,0.693333333333333,0,0.573721015063289
"c2_floor_n150_ni_r032",2,"floor",150,FALSE,32,"v2_cohort_posterior_hazard",0.13177532821304,1.04853027349301,1.3360652254722,0.545993195901433,0.673333333333333,0,0.588963026093518
"c2_floor_n150_ni_r033",2,"floor",150,FALSE,33,"v2_cohort_posterior_hazard",0.119488846761114,1.61681908563352,1.60759603454033,0.611765943139245,0.786666666666667,0,0.56043084367281
"c2_floor_n150_ni_r034",2,"floor",150,FALSE,34,"v2_cohort_posterior_hazard",0.117942289334508,1.07841538577408,1.42151089991027,0.597925854264107,0.733333333333333,0,0.514360522389778
"c2_floor_n150_ni_r035",2,"floor",150,FALSE,35,"v2_cohort_posterior_hazard",0.0970761047564099,1.20136988755221,1.66849813769652,0.617616106285993,0.753333333333333,0,0.637579483071985
"c2_floor_n150_ni_r036",2,"floor",150,FALSE,36,"v2_cohort_posterior_hazard",0.1301532619406,1.46960486161168,1.29682697836678,0.593882086873028,0.766666666666667,0,0.526309870909802
"c2_floor_n150_ni_r037",2,"floor",150,FALSE,37,"v2_cohort_posterior_hazard",0.0785671862928866,1.41261798094659,2.23101238022686,0.630674023872026,0.753333333333333,0,0.519866077799997
"c2_floor_n150_ni_r038",2,"floor",150,FALSE,38,"v2_cohort_posterior_hazard",0.128031027193917,1.40722745044182,1.12181508579607,0.631466875961166,0.8,0,0.61181912074154
"c2_floor_n150_ni_r039",2,"floor",150,FALSE,39,"v2_cohort_posterior_hazard",0.103627106925571,1.19793894831942,2.01034867135924,0.542318725770414,0.66,0,0.582593676703032
"c2_floor_n150_ni_r040",2,"floor",150,FALSE,40,"v2_cohort_posterior_hazard",0.0949832619534577,2.2908908149969,3.49260523096847,0.515200449846951,0.646666666666667,0,0.677453201018594
"c2_floor_n150_ni_r041",2,"floor",150,FALSE,41,"v2_cohort_posterior_hazard",0.140746891640553,1.08762542148164,1.20317173459405,0.603952447200135,0.753333333333333,0,0.614342092752904
"c2_floor_n150_ni_r042",2,"floor",150,FALSE,42,"v2_cohort_posterior_hazard",0.122715139154038,1.16150160012552,1.31241943762738,0.607628252794716,0.753333333333333,0,0.549448512977687
"c2_floor_n150_ni_r043",2,"floor",150,FALSE,43,"v2_cohort_posterior_hazard",0.0880931454944196,1.47193078482382,2.99280607151497,0.550378082956635,0.666666666666667,0,0.720944330387992
"c2_floor_n150_ni_r044",2,"floor",150,FALSE,44,"v2_cohort_posterior_hazard",0.140245063730879,1.34019305796572,1.13172975555832,0.625299636114072,0.806666666666667,0,0.575957765473148
"c2_floor_n150_ni_r045",2,"floor",150,FALSE,45,"v2_cohort_posterior_hazard",0.108185304316523,1.35830299692847,1.6228466042094,0.570566912763677,0.713333333333333,0,0.680976138446905
"c2_floor_n150_ni_r046",2,"floor",150,FALSE,46,"v2_cohort_posterior_hazard",0.123000478721433,1.14735511594868,1.43774462869553,0.591081242928923,0.733333333333333,0,0.569570738436974
"c2_floor_n150_ni_r047",2,"floor",150,FALSE,47,"v2_cohort_posterior_hazard",0.104607571150848,1.49245978062208,1.88327937619049,0.583493367952908,0.72,0,0.60989777213052
"c2_floor_n150_ni_r048",2,"floor",150,FALSE,48,"v2_cohort_posterior_hazard",0.131843141440771,1.09355004398925,1.20958200312921,0.588348260505059,0.733333333333333,0,0.544933787772421
"c2_floor_n150_ni_r049",2,"floor",150,FALSE,49,"v2_cohort_posterior_hazard",0.11951200409831,1.55542370871887,1.60578339004752,0.598015453274419,0.766666666666667,0,0.618552506120375
"c2_floor_n150_ni_r050",2,"floor",150,FALSE,50,"v2_cohort_posterior_hazard",0.131348948847694,1.26445146426287,1.3966982320939,0.612721537315226,0.78,0,0.596222603740264
"c2_floor_n150_ni_r051",2,"floor",150,FALSE,51,"v2_cohort_posterior_hazard",0.094441136640422,1.22719724070685,2.26143314357724,0.594093328086613,0.726666666666667,0,0.613140271008882
"c2_floor_n150_ni_r052",2,"floor",150,FALSE,52,"v2_cohort_posterior_hazard",0.102774565256133,1.58624676105611,1.78094959655245,0.6093783032665,0.766666666666667,0,0.627295707584889
"c2_floor_n150_ni_r053",2,"floor",150,FALSE,53,"v2_cohort_posterior_hazard",0.135597486476466,1.46603189540785,1.48187999438382,0.631011922790104,0.813333333333333,0,0.627354760415527
