"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"z_b[2,83]",0.396696206231292,0.400639335,0.822368446953488,0.815705593101,-0.971951893,1.730573305,1.00140978034325,9669.6190215436,6173.15005267984
"z_b[1,84]",0.917074173473626,0.916718375,0.780128431501002,0.767312402325,-0.3769852005,2.188577785,1.00111420080352,6961.57510402043,4844.19812351326
"z_b[2,84]",0.97845796980001,0.98233205,0.773688721093997,0.760119101406,-0.2804337085,2.244905875,1.00033842268618,8558.14281665472,5768.67376210033
"z_b[1,85]",-0.323907260998748,-0.339737165,0.787079581531065,0.76688330082,-1.586627205,1.00330964,1.00041947288818,8669.5263511053,6438.93916463016
"z_b[2,85]",-0.86197143674572,-0.848620035,0.801635541024854,0.807999890796,-2.171382285,0.4451268575,1.0001158186381,8800.44352975881,6257.21235317502
"z_b[1,86]",-0.146363680087817,-0.15708764,0.73957405957447,0.7341990873,-1.32515748,1.075381465,1.00165095278898,8032.53037166207,5708.63643404463
"z_b[2,86]",-0.9175067372501,-0.92198743,0.887674816329616,0.883045559382,-2.36654326,0.55402269,1.00023904215763,9760.47870079948,6063.76956358755
"z_b[1,87]",0.430098627146175,0.422826805,0.829142681213568,0.816559785678,-0.9188177215,1.7938648,1.00020884431248,6669.74444006054,5812.16117170869
"z_b[2,87]",-0.126675537900905,-0.10747476,0.649596956385957,0.635402781993,-1.21992339,0.923604378,1.00017564558401,6831.12455372518,5615.98748573617
"b[1,1]",-0.31187790414046,-0.27219029,0.972074655624808,0.915230470287,-1.979867745,1.209867905,1.00007224915894,9298.28339514732,6036.30308837686
"b[2,1]",-1.41194688454104,-1.3884821,0.856770168681381,0.858268044249,-2.87566409,-0.0605478187500006,1.00123491649243,3520.49832123684,3729.47550520606
"b[3,1]",0.295692907767853,0.256902915,0.794700589452996,0.765863946603,-0.9515000605,1.63835782,0.999924510320851,7782.75503828362,6533.61267184142
"b[4,1]",0.327164954066632,0.317816785,0.767872346736506,0.751481125395,-0.90648304,1.59993268,1.00028392228226,6545.76829678728,6195.86911894643
"b[5,1]",-0.135283683980765,-0.119318065,0.899390893653557,0.822935158416,-1.64246891,1.315724785,1.00008570875727,7686.61663902068,6253.63016542688
"b[6,1]",0.290336009634984,0.275425525,0.688435388612243,0.680244145014,-0.8250775045,1.44123929,0.999867633133605,7809.43664061569,6405.60068951841
"b[7,1]",0.319700667688375,0.28834751,0.746575702268682,0.72124776087,-0.864588843,1.56614097,1.00020498514828,7040.38471099991,6072.97640164559
"b[8,1]",-0.976410661260494,-0.960503825,0.834935944361547,0.855059267895,-2.370141665,0.3431626715,1.00036836050049,4291.99134241755,6053.93686187798
"b[9,1]",-0.896228199217604,-0.90201953,0.653658094195176,0.655740288189,-1.969437955,0.1602700035,0.999987303366494,5737.40249957399,6083.35818343208
"b[10,1]",0.587395005008536,0.52414726,0.883900386330276,0.8524818041187,-0.77182958,2.101069995,1.00005295436413,5718.82339658846,5901.2027036541
"b[11,1]",0.445981264738851,0.39481039,0.918182632437016,0.875036531943,-0.990345662,2.01508983,1.00108231458979,6413.68139122807,6330.60368989349
"b[12,1]",-0.08771443664483,-0.074618971,0.951143444961328,0.9036139642194,-1.670603865,1.44197772,0.999925259700666,8236.79720137477,6081.71692113628
"b[13,1]",0.179846073955754,0.15596587,0.754221024992522,0.723415737198,-1.012209205,1.47192555,1.00001992988121,8144.52169228104,5626.5376309054
"b[14,1]",-0.391061874819727,-0.351482905,0.941360196897584,0.891097315353,-2.003716215,1.112337715,1.00044447021683,8738.68019474411,6372.9902756005
"b[15,1]",-0.316493481586611,-0.275699715,0.943775578591123,0.886670805489,-1.937257155,1.15087803,1.00035833374676,10168.299666759,6385.62023137552
"b[16,1]",-0.88800625230997,-0.855905105,0.844114544462607,0.838388824539,-2.30997546,0.437480033999998,1.00017065840807,4568.95493998835,6389.15967616651
"b[17,1]",0.443372948004908,0.41392709,0.727728166290535,0.7119415688847,-0.6940858465,1.676350355,1.0010783682977,6258.96878067817,5889.12291743353
"b[18,1]",0.120554650575362,0.087111058,0.77665896027473,0.7562902691148,-1.10605203,1.436153375,1.00037255350055,7482.7680713973,6316.86140846243
"b[19,1]",0.159564683209562,0.136351825,0.734671656480743,0.713230290024,-1.01827869,1.40557502,0.999951275786233,6962.53753968194,5843.33492629733
"b[20,1]",0.672235869034646,0.621958265,0.829223911032046,0.807060107721,-0.5836050055,2.12571666,1.00006483825854,4871.67579370329,5202.43208889634
"b[21,1]",0.602261779600208,0.573874075,0.841063864041107,0.8151984171387,-0.745431245,2.05100669,1.00031372321512,5670.47256102409,5761.17486095471
"b[22,1]",-0.72293274260279,-0.67158885,0.926831752300484,0.8872821467034,-2.33396128,0.693394925999999,1.00010119035571,6111.97694515706,5612.46299694035
"b[23,1]",-0.61421629017522,-0.562564545,0.980604642864934,0.9238660778445,-2.304468785,0.899579560499998,1.00090470634963,6318.33598670473,5623.1984238016
"b[24,1]",0.653310397181977,0.6158462,0.738409644328665,0.74473651854,-0.495843175,1.93321272,1.00006437226339,5851.74099504449,6257.52283029185
"b[25,1]",-0.126244109831714,-0.122260175,0.676316068215605,0.648956021784,-1.23268682,0.979464258499999,1.00037406699001,7831.82986505544,6861.49814265902
"b[26,1]",0.605756497992251,0.55064472,0.957751676688087,0.9340952943357,-0.8289364735,2.2704353,1.00096595626947,6141.16494795829,5979.25687620739
"b[27,1]",0.295826190064139,0.2655863,0.890408237063916,0.858156196905,-1.10158981,1.8072141,1.000312895392,7222.09567873835,5388.91447675023
"b[28,1]",0.823442858186724,0.793537295,0.727089429453354,0.731371932186,-0.320736831,2.061472465,1.001585946875,5062.09936207854,6039.28199551689
"b[29,1]",-0.13011673385949,-0.12922866,0.704950886157449,0.689543049279,-1.29066122,1.036790985,1.00045718530939,10490.2053298569,5829.84467266593
"b[30,1]",0.845778491286056,0.779018365,0.881922351191973,0.854947346421,-0.491971377,2.393109625,1.0008887160394,4936.75409673023,5427.10264716768
"b[31,1]",-0.224647932637466,-0.205561625,0.824858950298909,0.795355773912,-1.605680295,1.095684235,1.00080186398557,10224.65246142,6371.55442041802
"b[32,1]",-0.470826094058631,-0.462586925,0.672691634792384,0.6643505803515,-1.59641654,0.611487371,1.00001263009261,7132.34094548107,6381.06026957057
"b[33,1]",-0.842366330875084,-0.80386135,0.785624024062453,0.769840353933,-2.2027957,0.381659406999999,1.00031346398624,5834.19766874419,6002.36523973387
"b[34,1]",0.123613233936409,0.119571025,0.643371753694116,0.631269589713,-0.9199560095,1.17934219,1.00044238170604,7859.72387271367,6329.20238288083
"b[35,1]",0.575230891829461,0.56054316,0.696403185266741,0.696927249774,-0.541601313,1.7460198,1.00052709427183,7143.48806059693,6664.88080865472
"b[36,1]",0.35575185493696,0.33645254,0.725933125641702,0.717934698432,-0.8010157595,1.586714395,1.00013816170388,6571.59781814519,5747.29694803781
"b[37,1]",0.695984259037667,0.669521125,0.744002373225535,0.73818787434,-0.480071184,1.96462009,1.00050574468134,5466.97361774138,6066.39644853865
"b[38,1]",0.433223139876782,0.391724765,0.875209684906657,0.840199961286,-0.9584293325,1.92661306,1.00013627346752,6499.52452155981,5976.15176131378
"b[39,1]",0.297780040310001,0.27338513,0.683237064989953,0.672426031977,-0.7868533785,1.460847935,1.0002508908798,7573.89399577478,6173.17771724843
"b[40,1]",-0.872716868729211,-0.86235066,0.735547654966505,0.735567408492,-2.08316618,0.318480893999999,1.00004306656813,5491.40568703346,6414.82425861026
"b[41,1]",0.581067836075189,0.570853125,0.693675385741065,0.693040814025,-0.518703906,1.759320905,1.00050997011441,6548.32959923246,6105.73923527704
"b[42,1]",-0.321925470358063,-0.31513597,0.676600124836124,0.665549273571,-1.445782425,0.7805796875,1.00020468140387,8043.80437327615,6508.70530833899
"b[43,1]",0.911069230315808,0.875165235,0.71943742653245,0.728859540465,-0.2072731285,2.15111662,1.00064340991602,4800.82311137872,5893.08829557153
"b[44,1]",0.726656590204322,0.684631265,0.841028475137532,0.814508541861,-0.562567895,2.210769905,1.00007265091545,5667.02640716673,6141.22936956663
"b[45,1]",0.294003172992543,0.276482365,0.669285910886109,0.669465680079,-0.7812693585,1.42100989,1.00015240032909,7309.22430657805,6630.47212212465
"b[46,1]",-0.381605292941123,-0.375063985,0.702839429375708,0.6973717436322,-1.539173965,0.771416571499998,0.99998135294163,7084.93325155262,6550.4992437622
"b[47,1]",0.306492389487856,0.295618925,0.701172926508696,0.702369852135,-0.814275484,1.4781946,1.00070627753031,7202.60128252677,5750.03823997389
"b[48,1]",-0.347069468937185,-0.34074259,0.683695546085392,0.670080669972,-1.462774225,0.783133101999999,1.00018040370367,7900.72024641839,6503.9090279026
"b[49,1]",-0.509034886898105,-0.497692835,0.655891532322363,0.6452902280496,-1.604818085,0.572234072,1.00062771380388,6684.99689042991,6894.59193366885
"b[50,1]",-1.15135117983918,-1.1307079,0.795310924716712,0.80784116364,-2.48898359,0.0921909645499993,1.00048301515818,3729.77914492249,6321.50689874748
"b[51,1]",-0.953306492026309,-0.92069838,0.826428734402109,0.819593318712,-2.368080885,0.327506363499998,1.00038103835538,4117.06308869105,5633.19618632011
"b[52,1]",0.390932720852117,0.378816535,0.702622403975358,0.6747731419674,-0.7513120735,1.56387144,1.00006414696349,7143.54494685792,5967.9444582171
"b[53,1]",0.15893502491412,0.132382215,0.753009345243265,0.721174957797,-1.04107212,1.425280985,0.999977577189994,7441.61650703616,5607.26922109179
"b[54,1]",0.60108186125948,0.57848163,0.670273773923741,0.678832969269,-0.445133362,1.73574789,1.00066329245781,6578.26354656735,5975.72909690859
"b[55,1]",-0.506601412038323,-0.50619119,0.678168196201492,0.680854123719,-1.62656466,0.597443724,1.00079020769001,7417.57469016081,6092.60163674513
"b[56,1]",-0.477760319726061,-0.4732045,0.720933491581765,0.7330052421825,-1.66031424,0.6866009365,1.0000234170108,6967.45687280932,6925.49989967706
"b[57,1]",0.140541011106245,0.12768076,0.770094776169721,0.75046454364,-1.122910305,1.41517073,1.00068287367856,9001.02805563384,5742.21653584193
"b[58,1]",-0.274117197459279,-0.24212567,0.957552568924857,0.890025410379,-1.904174545,1.27236724,1.00050750885993,11537.2732777983,5909.51543325603
"b[59,1]",0.272551087980714,0.246981955,0.708259162283991,0.694524399954,-0.856775849,1.47132087,1.00050882063568,6468.65393104216,6069.74757178176
"b[60,1]",-0.711874160162847,-0.68564307,0.763538971727088,0.750285267648,-1.999396655,0.47476425,1.00088313528619,6940.42192344369,5721.71474388819
"b[61,1]",0.498986084844321,0.46854745,0.768073699066134,0.754294922283,-0.706953492,1.80314253,1.00044851295518,6838.56488427002,6353.22536030849
"b[62,1]",0.466725735375085,0.43740475,0.765696225842516,0.7326050765817,-0.7687717655,1.790731135,1.00090457547178,7177.67677813384,6229.76693032171
"b[63,1]",-0.591933208544281,-0.586613345,0.687630756768977,0.664271005503,-1.74597605,0.529869083499999,1.00100543192981,5972.55348689497,5628.21182653766
"b[64,1]",-1.00412000695394,-0.97492312,0.777877443915033,0.762019950279,-2.347353155,0.2309319655,1.00008960549458,4598.75386797068,6328.65885604528
"b[65,1]",0.46217192037122,0.430094275,0.829111527808836,0.798988284759,-0.8386899825,1.842343745,1.00073772013924,8141.72692408757,6401.43739184864
"b[66,1]",0.622045058576593,0.59856434,0.765541494247811,0.7728540875853,-0.583823127,1.92428919,0.999966821993061,6752.63144991969,6175.10762150442
"b[67,1]",0.00106320854043875,-0.0064367355,0.716747730317311,0.701899230417,-1.1605949,1.202848215,1.00044140974258,8121.60784309083,6168.0856329219
"b[68,1]",-1.24290530647809,-1.22072355,0.793859455483843,0.801220494732,-2.590353375,0.0111130439999996,1.00129125161792,4131.61257834533,4437.69781390692
"b[69,1]",-0.511706479254182,-0.50462509,0.658595093554871,0.6484082729901,-1.605960265,0.558517105499999,1.00044362433871,6970.23367526976,6493.95101299423
"b[70,1]",0.325540421273535,0.30042218,0.783749293881693,0.741691517595,-0.9277394795,1.667158665,1.00111845228549,8695.99415394955,6208.3706651605
"b[71,1]",-0.22040918109084,-0.20691031,0.702512890240766,0.694530256224,-1.378421,0.915036689499999,1.00012420287233,8277.24765637725,5887.12923837697
"b[72,1]",-0.258487211734112,-0.250260255,0.66670806773952,0.666427728897,-1.362508985,0.837705571499998,1.00059218272507,8923.92262310767,6484.73311662359
"b[73,1]",0.64516345883525,0.62318258,0.73472150529967,0.734813839977,-0.5159672735,1.889644815,1.0002305064374,7072.48062840628,6372.16237069947
"b[74,1]",0.265488507244553,0.240046545,0.750208515811231,0.737309040951,-0.925279538,1.547133045,1.00031508365437,9417.96913559288,6871.48706054646
"b[75,1]",0.133057400104841,0.124172805,0.684128625541294,0.667309349574,-0.981087167,1.257636285,1.00053745889994,8163.53731022935,6705.01217098121
"b[76,1]",-0.472557208923134,-0.458476225,0.682920158648048,0.681250022397,-1.60847796,0.619571285999999,1.00011550438853,6961.20206072449,6229.07322225345
"b[77,1]",-0.740304479287917,-0.710583745,0.858565402209607,0.851723462373,-2.19414865,0.5974486005,1.0010573335986,5703.18429341918,6380.49794646794
"b[78,1]",-1.40186219593987,-1.3674471,0.886195392515989,0.879790577799,-2.922649615,-0.00211191384500023,1.00098679737694,3915.03516691567,4890.21446516013
"b[79,1]",-0.532706879306254,-0.526350855,0.676111166267845,0.667424525355,-1.644047935,0.560432931499999,1.00063226924221,6864.88341653313,6577.95407147565
"b[80,1]",0.545579006738325,0.517450865,0.714493492280567,0.6940746732591,-0.590739723,1.78901494,0.999893672319071,7730.5411804455,6204.1941767212
"b[81,1]",1.05691499676084,1.0214883,0.773662564580073,0.78330242865,-0.13636487,2.378324175,1.00047841192143,4873.56579091967,6159.61359367816
"b[82,1]",0.993486082470699,0.95756733,0.79482813772946,0.792380217951,-0.2435412525,2.332640575,1.00050243709119,5057.63547369278,6087.94155667848
"b[83,1]",0.7764043189139,0.738197165,0.747861616102091,0.742064183931,-0.394045851,2.049625515,1.00088808399583,5951.33826963792,6298.40094716708
"b[84,1]",0.902833136941545,0.87184391,0.775981063917323,0.77849702553,-0.3191449475,2.23289434,1.00031557927611,4568.2249999902,5658.31336284184
"b[85,1]",-0.320814788742361,-0.312816935,0.754029157947685,0.729520661457,-1.558797405,0.9123663655,1.00028460791451,8354.03956523629,6327.27645989981
"b[86,1]",-0.146631209484049,-0.148422215,0.701113242477355,0.691144005237,-1.28936117,0.9989768845,1.00097564900948,8030.35189194667,5752.1429637858
"b[87,1]",0.429865301895717,0.39336908,0.802109558316271,0.78357226185,-0.819649475,1.80506814,1.0006037281319,6135.43332925536,5832.17135490869
"b[1,2]",-2.08844413159139,-1.93687995,1.43617697338107,1.36951683477,-4.706439845,-0.0440930311000007,1.00039202962213,7314.45344044691,5919.08472208598
"b[2,2]",-0.777694490230699,-0.694465145,1.15891588997362,1.1194415222025,-2.818013565,0.998746056,1.00105873554839,4792.68770228138,5374.5617508806
"b[3,2]",-0.301878027735356,-0.27664102,0.878747750654679,0.850281530091,-1.81859243,1.097861425,1.00021438705265,5933.66849294626,6433.17872086386
"b[4,2]",-1.34267744862709,-1.3236394,1.35573732562137,1.368219033447,-3.601864825,0.833317063999999,1.00084158229353,6857.89325762609,6198.69674835766
"b[5,2]",-0.74158224644533,-0.727509965,0.854061601340659,0.841469734056,-2.16985621,0.6096961975,0.99998039410797,6584.37987583154,6031.57589705983
"b[6,2]",0.434458486894672,0.40645011,1.50703516174737,1.483889506176,-2.017796895,2.9408306,1.00006866640926,8155.0885590192,6319.3950856906
"b[7,2]",-2.19133820214787,-2.1175655,1.14335238321111,1.11306743562,-4.22683106,-0.4497780625,1.00001960939591,7407.48776796663,5786.09345172592
"b[8,2]",-2.65835099152477,-2.55112295,1.49860972011896,1.46868238902,-5.354802435,-0.379250229500001,1.00030170087881,4739.75355250254,5292.33236378364
"b[9,2]",-3.2843366908964,-3.16636215,1.67000699584563,1.66124536809,-6.169420975,-0.717585453000001,0.999825338961872,5553.92121535225,6084.21714500096
"b[10,2]",1.2230073506843,1.21902235,0.707143141844822,0.685179312699,0.0641546362,2.377967735,1.00027560201473,4610.54829639569,5819.91060606904
"b[11,2]",2.4911616652205,2.4940237,0.762031298818016,0.75932359755,1.245937335,3.741114875,1.00027777733403,5448.61702612969,5611.87695419616
"b[12,2]",-0.414347524773018,-0.39858295,0.706253625991614,0.699966253602,-1.591834615,0.718635998,1.00018822288404,5340.77732608483,5973.48777851636
"b[13,2]",-2.22631284949622,-2.133553,1.25960372020299,1.2544004319,-4.36416184,-0.297334848000001,1.00073527142792,7180.73426975037,5859.86849404005
"b[14,2]",-2.32028859675624,-2.16518245,1.41964837943848,1.3425321063,-4.91223632,-0.2830879805,1.00007069709741,6655.28256488041,5550.8620766865
"b[15,2]",-1.98547406776236,-1.8375429,1.4504426771612,1.388686326447,-4.566166505,0.1169289105,1.00026023237392,6812.01656776076,5146.39832157316
"b[16,2]",1.23354755817707,1.23133225,0.921441728092544,0.911167657029,-0.283753595,2.745934505,0.999882557190131,5406.79773277971,6325.18356117497
"b[17,2]",0.917131302847185,0.9191782,0.737767026967553,0.729183488565,-0.309244774,2.12425838,1.00015505784013,4775.06659056805,5485.85016824457
"b[18,2]",0.00429159532051975,0.0089776651,0.726890193834325,0.71886455564826,-1.19819285,1.195074475,1.00086495788674,5781.43849236885,6544.3118612731
"b[19,2]",-2.09454134674591,-2.01654025,1.23551633701481,1.21525845756,-4.21700342,-0.200361608500001,0.999841379041961,6082.01678100162,5496.14055132455
"b[20,2]",-0.637706778203255,-0.608025245,0.977346315230484,0.9497260859394,-2.27325268,0.921336060999999,1.00026400310538,5859.50730860904,5842.37493072881
"b[21,2]",-0.608179554459297,-0.574868655,0.920303296859909,0.9205877920134,-2.18503092,0.8420366405,1.00015534196142,5907.7562506188,5782.22913575436
"b[22,2]",-2.5404809706873,-2.4088205,1.66961450602241,1.63947924336,-5.470820735,-0.0616103307500002,1.00007210379344,5154.9779237897,5204.51149749905
"b[23,2]",2.32617864907313,2.31100115,0.644568859637298,0.6394868928,1.30627734,3.426328945,1.00049760619202,4396.36642366163,5517.39934214046
"b[24,2]",-0.483412230838006,-0.4632664,0.902098710773655,0.892376695371,-1.996293945,0.959973793,1.0002847008907,6217.52960072018,6268.84537330791
"b[25,2]",-2.330695322899,-2.28458615,1.60281339849629,1.61052273102,-5.046537995,0.1885634,1.00017720324864,7467.20464725135,6142.89628547671
"b[26,2]",1.85572149062193,1.87235475,0.680486399107517,0.67114826058,0.7233462325,2.96247926,1.00053550071227,4249.97691076521,5474.10958728152
"b[27,2]",2.45987489221525,2.46495595,0.679643782574549,0.67887171702,1.33972683,3.56499381,0.999782715995852,5001.15096213475,5449.35972299228
"b[28,2]",-0.607372474809837,-0.58561598,0.889873312088986,0.876956447052,-2.10333638,0.824944618499999,1.00075132575822,5663.97543784965,6403.86428009932
"b[29,2]",-2.5061365505572,-2.39068535,1.46487589550385,1.39708689372,-5.11536087,-0.2928606325,1.0002841413499,7450.09288350886,5885.90354799736
"b[30,2]",-0.360499138577786,-0.336532775,0.850801507242556,0.827868005832,-1.814348375,0.9968611155,1.00061859769746,5553.0652527815,5419.67199002796
"b[31,2]",-1.88938552050909,-1.7641442,1.55207578964827,1.49558401776,-4.58136673,0.431870701,1.00059768606552,7728.99048396611,5548.11205760109
"b[32,2]",0.124051874841285,0.124215595,0.837008807276443,0.84433425069,-1.25471758,1.484051965,1.00000890882331,5822.57653013567,6729.12214825369
"b[33,2]",-2.88709818921875,-2.7822155,1.70316479166778,1.66288593912,-5.873002455,-0.267947366000001,1.00036271353388,5999.76727761893,5922.24763966227
"b[34,2]",-0.0663064045681261,-0.0818870985,0.974936077010119,0.9484578291279,-1.658534375,1.54397291,1.0002072825758,7332.95177692999,6463.1352769445
"b[35,2]",0.0675837790142537,0.069967186,0.847450038450694,0.841804408767,-1.317701925,1.448571025,1.00088093455585,5724.6441061106,5893.91369512781
"b[36,2]",3.18828336721375,3.19585525,0.875730201384921,0.86634181683,1.73418282,4.593370645,1.00001787456993,5552.40723371158,6576.42327257856
"b[37,2]",0.449382312434864,0.45631619,0.868503050167689,0.849149824446,-0.9723969975,1.86982788,1.00131324524967,5618.42154184882,5889.14251754076
"b[38,2]",1.41080367830043,1.3972081,1.16570333102563,1.159535803881,-0.498211856,3.34339452,1.00018840185044,6599.8407161331,6100.49176800756
"b[39,2]",-1.32123780155685,-1.28385375,1.40415952134406,1.374576007119,-3.74073995,0.88823572,1.00021987459913,7319.14054036453,5765.48821956455
"b[40,2]",1.58583539047469,1.56706675,0.840318377681326,0.847306211346,0.2414847575,2.98856485,1.00010086294075,5747.47390921882,6085.90571704366
"b[41,2]",1.63262879717005,1.56684785,1.59952229795054,1.560120246594,-0.9341817775,4.330000865,1.00047899787393,7725.73978352745,6217.82370735199
"b[42,2]",-2.5029547033749,-2.42669865,1.70962215187084,1.70455226235,-5.449458915,0.1471826205,1.00001162799835,7502.08536935219,5933.879809599
"b[43,2]",1.28380745734773,1.28574365,0.742117873445731,0.745626204561,0.0582953761,2.50444146,1.00069927334782,4061.32634923929,5799.68738092428
"b[44,2]",-0.363310029858361,-0.341036685,0.952870663122005,0.928265304162,-1.960735265,1.163427075,0.999887900048041,6034.54795519481,6276.08042171002
"b[45,2]",-1.27177102554147,-1.2401873,1.24751675356976,1.241225047545,-3.3519348,0.705822218499999,0.999991051183394,7939.12554379621,6668.1046394974
"b[46,2]",1.37570043719987,1.3689848,0.921885573562197,0.917088286695,-0.1263956085,2.87761037,1.0007382322434,7537.17325438825,6338.72193049169
"b[47,2]",0.98894165444885,0.98113513,0.871515439810852,0.858166671474,-0.4509883805,2.45511786,1.00061953410551,6250.37386141614,5677.82268806781
"b[48,2]",1.97804352404761,1.9643151,0.990094626267162,0.96477978513,0.3554235605,3.64047268,1.000991756263,7364.38272182164,6668.54761003888
"b[49,2]",1.54402030868136,1.54796255,0.949193685956256,0.94366259442,-0.0126393132499999,3.10787592,1.00006110900023,6806.79565519462,6700.95723700387
"b[50,2]",0.837694695237308,0.839907385,1.14937761654869,1.1427784482891,-1.036293525,2.717217415,1.00031137078845,6362.83424544568,6083.99742899968
"b[51,2]",1.62038817484053,1.6042865,0.870125663501986,0.86816689743,0.2196972215,3.05946296,1.00021081055752,4060.17875146484,5710.53488582131
"b[52,2]",0.428964383069385,0.424742755,1.10151466067079,1.079128438416,-1.36448627,2.2343522,1.0002582868709,6481.02865293901,6167.33486214467
"b[53,2]",-0.358004137845223,-0.356167855,1.00332585610667,0.973301124999,-2.006468595,1.282058095,1.00052298075571,6257.43366221309,5727.52858416401
"b[54,2]",-1.11414102903148,-1.0860029,1.04888878991077,1.04644939917,-2.86873066,0.549374560999998,1.00010830117316,7413.58824666172,6724.23942295711
"b[55,2]",-2.88444685509464,-2.78201915,1.78844803911088,1.76009638875,-5.96369822,-0.124599619500002,1.0007634087278,6269.12400433323,5926.53149095498
"b[56,2]",2.13624061041746,2.11902245,1.10170027364355,1.11260916396,0.355666972,3.97787155,1.00000388263734,7271.06584312849,6488.46469049911
"b[57,2]",2.70530650623274,2.67961125,1.42535873090976,1.45614166866,0.412139708,5.11719457,1.00038147462722,7404.3991152137,6171.50478740373
"b[58,2]",-1.70861992011707,-1.55668195,1.54721990271829,1.459495702749,-4.46361878,0.5315622185,1.00029059961141,7273.06956217997,5584.6863850384
"b[59,2]",0.258323070378429,0.252716,0.946332936133553,0.931449921549,-1.319107505,1.79732365,1.0006200895956,6115.52307650489,5607.46133195589
"b[60,2]",-2.09566982338564,-2.0279699,1.97251731439579,1.888337070753,-5.46766087,0.988068914499999,1.00123684069656,8148.55190062048,6042.18418774534
"b[61,2]",2.9696197614816,2.9768249,1.21765647646347,1.20353012787,0.9565922065,4.97156406,1.00057947764549,6222.00751027112,5340.40713232638
"b[62,2]",2.78764313535428,2.7655826,1.42389509458596,1.44070832157,0.482911458,5.17346438,1.00019500853815,6909.95965408411,6254.79715152431
"b[63,2]",-0.155658946809136,-0.15905877,1.3547077862369,1.346030753193,-2.38404093,2.110498745,1.00034525702845,8249.90563306336,6607.2353034377
"b[64,2]",-2.39187123238819,-2.23721205,1.83660183753999,1.75628084352,-5.67691182,0.369305519999999,1.00000245702758,7038.49441250584,5744.854092417
"b[65,2]",2.53661740003324,2.50675045,1.38940786429867,1.40761928412,0.3124818675,4.850307635,1.00007294643983,7791.82756995087,6377.80297016469
"b[66,2]",2.07297449355991,2.02966595,1.77728755533877,1.744875031221,-0.7499250005,5.08361208,1.00034093210155,7134.09150399009,5946.75802518531
"b[67,2]",0.216319261047984,0.210492985,1.32833754361756,1.313016179328,-1.940974145,2.366968485,1.00011442601246,8486.50212307715,6376.35936084857
"b[68,2]",-2.2829932009489,-2.2040361,2.06941536434427,2.005697611113,-5.84348134,0.9135577555,1.00090921466095,6334.41368221344,5107.69487446969
"b[69,2]",-2.99284891852602,-2.9573098,1.78919923728441,1.77201011757,-6.019327435,-0.155168774000001,1.00013536360617,6432.85834049782,6063.5633990951
"b[70,2]",1.7258083698377,1.6944802,1.65160012168787,1.631082011937,-0.924401355,4.47564986,1.00072415244365,8580.33479702661,6788.07339235462
"b[71,2]",-0.192297154624586,-0.177196465,1.48827169348208,1.472580804177,-2.652988215,2.229279155,1.00015031413594,8241.01819797599,6451.14534128346
"b[72,2]",-1.6460381405702,-1.61837125,1.52346055468646,1.501247757324,-4.22870272,0.782400704499999,1.00056776228105,8126.64339096275,6581.58364708663
"b[73,2]",1.70028187531071,1.67343335,1.61294874779682,1.591662294726,-0.914048337,4.410942485,1.00081690795001,8428.04587816843,5966.06813515552
"b[74,2]",0.615606528241841,0.573419615,1.88424203098125,1.831532556441,-2.430076695,3.690014915,1.00036977009236,9712.51918282767,5646.83637305973
"b[75,2]",-1.32681198802021,-1.30004525,1.61053408685944,1.59600348096,-3.987598565,1.323468055,1.00003181932256,7744.51882611333,5977.86581361189
"b[76,2]",-0.684752142341874,-0.65286504,1.61936806987144,1.583903218821,-3.356239805,1.90715540999999,1.00040530070406,8304.29075846763,6129.17164809822
"b[77,2]",0.355046540433729,0.358479535,1.3087035419883,1.319911588842,-1.784593115,2.49334172,1.00079296220975,7036.87694225897,6520.55917229053
"b[78,2]",-2.2107293785422,-2.12344445,2.08698180444571,2.024646869973,-5.716765425,1.089440335,1.00032842655595,6178.66263117832,5733.05040104442
"b[79,2]",-2.60733221524074,-2.52145135,1.90889154291016,1.84932815235,-5.894696915,0.405696748999999,1.00089137743648,6791.6613885576,5576.24111306211
"b[80,2]",1.01656562940717,0.956597105,1.99379380414465,1.946000336637,-2.20551617,4.330999755,1.00063902509927,9336.38497506908,6192.34645597902
"b[81,2]",1.47892743687285,1.46022235,1.64809072935755,1.626387685209,-1.177602655,4.24647427,1.00037172960842,6938.33964496185,6440.15793529187
"b[82,2]",2.50066027387532,2.45941945,1.74068747637789,1.72889032743,-0.276199425,5.478394385,1.00011248777729,6325.89910559959,5956.63086465606
"b[83,2]",0.886559396129277,0.86768669,1.82207763500082,1.786923531666,-2.09086769,3.90734591,1.00138600996681,8169.07412307976,5606.44183007599
"b[84,2]",2.17003241213374,2.13976705,1.73938308355334,1.734971619045,-0.5812378645,5.074646525,1.0001109512448,6185.09064267031,6035.87363234942
"b[85,2]",-1.9213595709768,-1.859056,1.81107256111739,1.789961601456,-4.965054335,0.918544582499999,1.00008791606382,6888.96878109395,6320.86631223546
"b[86,2]",-2.04863743765222,-1.9823247,2.01543731290982,1.957942857549,-5.40979335,1.165699545,1.00069577803228,8070.17520501783,6164.92427567516
"b[87,2]",-0.268060598591074,-0.231002775,1.40190978776828,1.374721843068,-2.61120304,1.987021865,1.00010387525777,6887.64907819836,5732.37375414361
