"model_key","model","t_months","predicted_log_mrd"
"monotone_soft_constraint","Soft monotone-decline spline projection",38.4707409365921,-5.02257665404847
"monotone_soft_constraint","Soft monotone-decline spline projection",38.9233378887873,-5.02483773756827
"monotone_soft_constraint","Soft monotone-decline spline projection",39.3759348409825,-5.02708913435044
"monotone_soft_constraint","Soft monotone-decline spline projection",39.8285317931777,-5.02932466472381
"monotone_soft_constraint","Soft monotone-decline spline projection",40.2811287453729,-5.03153814901718
"monotone_soft_constraint","Soft monotone-decline spline projection",40.7337256975681,-5.03372340755938
"monotone_soft_constraint","Soft monotone-decline spline projection",41.1863226497633,-5.03587426067921
"monotone_soft_constraint","Soft monotone-decline spline projection",41.6389196019585,-5.03798452870549
"monotone_soft_constraint","Soft monotone-decline spline projection",42.0915165541537,-5.04004803196704
"monotone_soft_constraint","Soft monotone-decline spline projection",42.5441135063489,-5.04205859079266
"monotone_soft_constraint","Soft monotone-decline spline projection",42.9967104585441,-5.04401002551118
"monotone_soft_constraint","Soft monotone-decline spline projection",43.4493074107393,-5.04589615645139
"monotone_soft_constraint","Soft monotone-decline spline projection",43.9019043629345,-5.04771080394213
"monotone_soft_constraint","Soft monotone-decline spline projection",44.3545013151297,-5.0494477883122
"monotone_soft_constraint","Soft monotone-decline spline projection",44.8070982673249,-5.05110092989042
"monotone_soft_constraint","Soft monotone-decline spline projection",45.2596952195201,-5.0526640490056
"monotone_soft_constraint","Soft monotone-decline spline projection",45.7122921717153,-5.05413096626556
"monotone_soft_constraint","Soft monotone-decline spline projection",46.1648891239105,-5.05549684138002
"monotone_soft_constraint","Soft monotone-decline spline projection",46.6174860761057,-5.05676127140476
"monotone_soft_constraint","Soft monotone-decline spline projection",47.0700830283009,-5.05792477128947
"monotone_soft_constraint","Soft monotone-decline spline projection",47.5226799804961,-5.05898785598384
"monotone_soft_constraint","Soft monotone-decline spline projection",47.9752769326913,-5.05995104043756
"monotone_soft_constraint","Soft monotone-decline spline projection",48.4278738848865,-5.06081483960033
"monotone_soft_constraint","Soft monotone-decline spline projection",48.8804708370817,-5.06157976842185
"monotone_soft_constraint","Soft monotone-decline spline projection",49.3330677892769,-5.06224634185181
"monotone_soft_constraint","Soft monotone-decline spline projection",49.7856647414721,-5.06281507483989
"monotone_soft_constraint","Soft monotone-decline spline projection",50.2382616936673,-5.06328648233581
"monotone_soft_constraint","Soft monotone-decline spline projection",50.6908586458625,-5.06366107928924
"monotone_soft_constraint","Soft monotone-decline spline projection",51.1434555980577,-5.06393938064989
"monotone_soft_constraint","Soft monotone-decline spline projection",51.5960525502529,-5.06412190136744
"monotone_soft_constraint","Soft monotone-decline spline projection",52.0486495024481,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",52.5012464546433,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",52.9538434068385,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",53.4064403590337,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",53.8590373112289,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",54.3116342634241,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",54.7642312156193,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",55.2168281678145,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",55.6694251200097,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",56.1220220722049,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",56.5746190244001,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",57.0272159765953,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",57.4798129287905,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",57.9324098809857,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",58.3850068331809,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",58.8376037853761,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",59.2902007375713,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",59.7427976897665,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",60.1953946419617,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",60.6479915941569,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",61.1005885463521,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",61.5531854985473,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",62.0057824507425,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",62.4583794029377,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",62.9109763551329,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",63.3635733073281,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",63.8161702595233,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",64.2687672117185,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",64.7213641639137,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",65.1739611161089,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",65.6265580683041,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",66.0791550204993,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",66.5317519726945,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",66.9843489248897,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",67.4369458770849,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",67.8895428292801,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",68.3421397814753,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",68.7947367336705,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",69.2473336858657,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",69.6999306380609,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",70.1525275902561,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",70.6051245424513,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",71.0577214946465,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",71.5103184468417,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",71.9629153990369,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",72.4155123512321,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",72.8681093034273,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",73.3207062556225,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",73.7733032078177,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",74.2259001600129,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",74.6784971122081,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",75.1310940644033,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",75.5836910165985,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",76.0362879687937,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",76.4888849209889,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",76.9414818731841,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",77.3940788253793,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",77.8466757775745,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",78.2992727297697,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",78.7518696819649,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",79.2044666341601,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",79.6570635863553,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",80.1096605385505,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",80.5622574907457,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",81.0148544429409,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",81.4674513951361,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",81.9200483473313,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",82.3726452995265,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",82.8252422517217,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",83.2778392039169,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",83.7304361561121,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",84.1830331083073,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",84.6356300605025,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",85.0882270126977,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",85.5408239648929,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",85.9934209170881,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",86.4460178692833,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",86.8986148214785,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",87.3512117736738,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",87.8038087258689,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",88.2564056780641,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",88.7090026302593,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",89.1615995824545,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",89.6141965346497,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",90.0667934868449,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",90.5193904390401,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",90.9719873912353,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",91.4245843434306,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",91.8771812956257,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",92.329778247821,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",92.7823752000162,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",93.2349721522114,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",93.6875691044065,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",94.1401660566018,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",94.592763008797,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",95.0453599609922,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",95.4979569131874,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",95.9505538653825,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",96.4031508175778,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",96.855747769773,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",97.3083447219682,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",97.7609416741634,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",98.2135386263586,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",98.6661355785538,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",99.118732530749,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",99.5713294829442,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",100.023926435139,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",100.476523387335,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",100.92912033953,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",101.381717291725,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",101.83431424392,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",102.286911196115,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",102.739508148311,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",103.192105100506,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",103.644702052701,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",104.097299004896,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",104.549895957091,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",105.002492909287,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",105.455089861482,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",105.907686813677,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",106.360283765872,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",106.812880718067,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",107.265477670263,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",107.718074622458,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",108.170671574653,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",108.623268526848,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",109.075865479043,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",109.528462431239,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",109.981059383434,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",110.433656335629,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",110.886253287824,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",111.338850240019,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",111.791447192215,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",112.24404414441,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",112.696641096605,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",113.1492380488,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",113.601835000995,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",114.054431953191,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",114.507028905386,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",114.959625857581,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",115.412222809776,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",115.864819761971,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",116.317416714167,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",116.770013666362,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",117.222610618557,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",117.675207570752,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",118.127804522947,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",118.580401475143,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",119.032998427338,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",119.485595379533,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",119.938192331728,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",120.390789283923,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",120.843386236119,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",121.295983188314,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",121.748580140509,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",122.201177092704,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",122.653774044899,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",123.106370997095,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",123.55896794929,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",124.011564901485,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",124.46416185368,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",124.916758805875,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",125.369355758071,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",125.821952710266,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",126.274549662461,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",126.727146614656,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",127.179743566851,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",127.632340519047,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",128.084937471242,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",128.537534423437,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",128.990131375632,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",129.442728327827,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",129.895325280023,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",130.347922232218,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",130.800519184413,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",131.253116136608,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",131.705713088803,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",132.158310040999,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",132.610906993194,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",133.063503945389,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",133.516100897584,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",133.968697849779,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",134.421294801975,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",134.87389175417,-5.0642091563916
"monotone_soft_constraint","Soft monotone-decline spline projection",135.326488706365,-5.0642091563916
