scen,n,informative,est,rep,conv,brier,cal_int,cal_slope,mean_pred,obs_rate,est_b0,est_b1,est_b2,est_log_sigma,est_log_tau0,est_log_tau1,est_g0,est_g1,est_g2,est_alpha,se_b0,se_b1,se_b2,se_log_sigma,se_log_tau0,se_log_tau1,se_g0,se_g1,se_g2,se_alpha,est_log_sthr,se_log_sthr
ni_n87,87,0,exact,27,1,0.18114139794272005,1.957503382071047,0.8086741965744371,0.586493532160474,0.8390804597701149,-2.6524078352891185,-2.3148982044149204,0.5430023084592098,0.15910003897882175,0.31925116627935923,-0.051117042462565966,-4.612099036148952,-0.007646643933778788,-2.06799743552285,-1.7357736795809038,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n87,87,0,exact,28,1,0.21444449227659956,1.4758552378820389,0.4065767051091539,0.6021433940601222,0.8275862068965517,-2.4931765096985625,-2.254007773442511,0.6888033291048492,0.23991007313916574,-0.00719956894050273,0.3953717174307406,-3.875208160781667,-0.6311157871659745,-1.4759956697694954,-1.6337012490579002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n87,87,0,exact,29,1,0.24815384308984162,1.7565514756177558,0.23851325219534592,0.585224435134915,0.8620689655172413,-2.2849443365726008,-1.884307849614217,0.5601073479838755,0.19970159626601794,0.07408159785299948,-0.1917619437529675,-3.9361819850680764,-0.3617945811310629,-2.2335387072013733,-1.6150179605373696,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n87,87,0,exact,30,1,0.20629409674690058,1.8635772650945326,0.3821662849742469,0.6323108230872637,0.8850574712643678,-2.448283738956928,-2.9456359911205054,0.8204579486868901,0.08888861668080941,0.17153638155053694,-0.25402292846672897,-5.051618318292035,-0.8238943554877658,-1.2254850452401842,-1.8961808966355156,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n87,87,0,exact,31,1,0.1655944021196583,2.24649232161177,1.0096232780504741,0.6284650483465577,0.8850574712643678,-2.592905059697093,-3.06923067722263,0.938676352167792,0.08143643363895826,0.20995602151114437,-0.1848551780856372,-4.580354930566822,-1.3107551708620204,-1.104089451605839,-1.9173480138340606,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n87,87,0,exact,32,1,0.18854112702468295,2.877009884295849,0.3367753183796589,0.6559933944038983,0.9540229885057471,-2.3941847328373953,-2.266377926606373,0.5980364658054739,0.1402217033177962,-0.28445256422891024,-0.8559629719277636,-4.374560009927229,-0.43486123166456714,-1.7043328653548702,-1.7862514537119296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n87,87,0,exact,33,1,0.21677183643003098,1.6925428314137476,0.5466530907676166,0.5767217546316125,0.8275862068965517,-2.301894255525674,-2.6368470884069977,0.6685668152520481,0.18486056325982964,0.4548229984568431,-0.03615047103934424,-4.657371917122474,-0.06924877164592973,-1.4664596463950739,-1.6021959195276358,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n87,87,0,exact,34,1,0.20039047138043645,2.6363963702133315,0.7203231758884594,0.6127600160842388,0.9195402298850575,-2.377158954036102,-2.094128243106202,0.5617093618633371,0.1854398886531148,-0.15014023182136402,-0.05427143153786501,-4.075367871532679,-0.3451229739075652,-2.3851266301054617,-1.721860202849798,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n87,87,0,exact,35,1,0.1697337763186344,1.7428752148691327,0.9355241621571647,0.5935194263295435,0.8275862068965517,-2.0313862094173034,-2.510031153001521,0.8988182300374359,0.13025895366121282,0.1635807870231349,-0.0018625575182961906,-4.668293430728557,-0.2283076362721581,-2.2476214664899046,-1.8727688153483035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n87,87,0,exact,36,1,0.1891047025411494,2.0827375694142902,0.8792525885764358,0.5842712880313456,0.8505747126436781,-1.7824307052125432,-2.6121442253832314,0.888060007644285,0.19101875085972572,0.2164685746492859,-0.21586015971913378,-4.951364564038834,-0.30872445731205167,-1.7715456891017078,-1.900705370897277,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n87,87,0,exact,37,1,0.18322950949412534,1.924205148031811,0.5394509551924217,0.64181660775694,0.8850574712643678,-2.3051400991470996,-2.133409015406571,0.566755619633891,0.21009691501354213,-0.09345281398328523,-0.19338774372894507,-3.8162653087029375,-0.5319216844525241,-0.9993552528767153,-1.5605009458231915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n87,87,0,exact,38,1,0.18703012922214804,2.0637695847338033,0.6594191836100108,0.6186393364589,0.8850574712643678,-2.20177375494017,-1.8550041589461623,0.5436339858246776,0.20225903668039316,0.21263254174330032,-0.09245302285001897,-5.1829888892517335,-0.20809412183356846,-1.7859094923022873,-2.0583322895468465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n87,87,0,exact,39,1,0.1946995751959649,1.6885693690708465,0.7741926417084292,0.586052922216456,0.8275862068965517,-2.5730156464644236,-2.7049410949046147,0.7187778234681673,0.13030139757568665,0.3953801193080603,0.17999672859826304,-4.42366027084233,-0.5757713297486314,-2.1572211643174013,-1.8604831287216488,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ni_n87,87,0,threshold,0,1,0.28470907050802524,3.738962262955825,1.0324732802490373,0.4362178213849907,0.8850574712643678,-2.0221720752693972,-2.719427585680014,0.9095368243745838,0.20443800903235315,-0.14038639873858125,-0.1103730007622382,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.11620473479721616,nan
ni_n87,87,0,threshold,1,1,0.3000103535252964,3.5485384598550187,0.7917701727108409,0.4322444728074036,0.896551724137931,-2.2134559649022947,-2.7807130618807934,0.9326697414750804,0.20380824755591279,-0.06616787384001363,-0.03088240575933082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.11446154991931809,nan
ni_n87,87,0,threshold,2,1,0.2424198595300882,9.587454856814297,3.7321842772462808,0.4532080487065482,0.8735632183908046,-2.5228219883210845,-3.01511159809692,0.9405242479704544,0.15347208635593176,0.4058822832284842,-0.21827453565888666,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.00023707662404022422,nan
ni_n87,87,0,threshold,3,1,0.2799954790464411,2.9893478123750152,0.6124184172054327,0.41762160119252445,0.8620689655172413,-2.006131859175468,-2.7735267951165614,1.0565561361996263,0.21587702111824814,0.10423262708384311,-0.06341767372331115,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1948212168215841,nan
ni_n87,87,0,threshold,4,1,0.2742231100583429,4.071219935283004,0.860914608467306,0.44052160091725556,0.896551724137931,-1.5440642303735894,-3.362283395124913,1.1937024053072949,0.1231152306580946,0.15721177610847098,-0.12506841178703948,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.19503511655366723,nan
ni_n87,87,0,threshold,5,1,0.27098659379492007,3.9321375523559463,0.7552555280128449,0.4457360516393878,0.896551724137931,-1.968322450235765,-3.295961172511376,1.2558016635012021,0.0973093784591066,0.00784759847185831,-0.09746183735467288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0328510922017854,nan
ni_n87,87,0,threshold,6,1,0.2338190468870555,2.9868548128320116,0.8714900377198984,0.423667037221567,0.8045977011494253,-1.9939332759487784,-2.7463766235752027,0.971235347347522,0.14944681184899347,0.03760427238347157,-0.14133951567372874,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.006314047049585649,nan
ni_n87,87,0,threshold,7,1,0.25179235169134684,2.3317197427065524,0.39397019557984325,0.4305124313957166,0.8275862068965517,-2.493212553101411,-3.441827567221332,1.1693428860790918,0.20101319439186083,0.4218331361664293,-0.031448882942383884,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1677719577320246,nan
ni_n87,87,0,threshold,8,1,0.29853877919739724,2.9657470625615625,0.712777821518843,0.3638950190020834,0.7931034482758621,-1.809480484046137,-2.873821668281312,1.3103294842511666,0.23510859968221812,0.3052469633541114,0.46209529049011344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.126484723441603,nan
ni_n87,87,0,threshold,9,1,0.2636589529947044,2.6233870246012465,0.6509093166470884,0.44510119901380407,0.8620689655172413,-1.8968059414354972,-3.111034946973584,1.0353651852778476,0.17812940103300548,-0.04593367520899821,-0.5707008888994483,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.13987001157601436,nan
ni_n87,87,0,threshold,10,1,0.2854234571152194,4.531560624546989,0.9203408805740722,0.4500568145508105,0.9310344827586207,-2.0283911233088645,-2.6326821121509902,0.7972784965149167,0.26472674545557606,-0.09597492479770126,-0.372174287177701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.27623124430258084,nan
ni_n87,87,0,threshold,11,1,0.2219716538314052,2.6578898321984443,0.3939729928184114,0.4768406448287353,0.8735632183908046,-1.9755973435388503,-3.7103425318987315,1.3400146914230986,0.19698477175550944,-0.06394735504387444,0.18702919905463217,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.16218003510960882,nan
ni_n87,87,0,threshold,12,1,0.2768390171175769,2.446470526074141,0.3085676038613389,0.39788321439511976,0.8275862068965517,-2.0093940096928633,-3.244936908445258,1.1644333695977638,0.16072848512790455,0.1004935992380723,0.4071460745481125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.11631414203496604,nan
ni_n87,87,0,threshold,13,1,0.23271071594126583,2.2547827355282446,0.44313881559960494,0.4711646605033025,0.8505747126436781,-2.217744302369831,-2.729915799400659,0.8744532019729007,0.10516677456345484,-0.22065490685145892,-0.37812502276535737,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.061791903029345265,nan
ni_n87,87,0,threshold,14,1,0.24097486334927887,3.3914355142457207,0.6519355824497542,0.45721892632184913,0.8735632183908046,-2.0199018986964776,-3.089675866371292,1.0808720599583226,0.11371701296112185,-0.03386218192720085,-0.20288577993646126,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.015832848985483684,nan
ni_n87,87,0,threshold,15,1,0.21201056448761008,3.553125831670367,1.0774111719360562,0.47519288471203963,0.8505747126436781,-1.7441974577743204,-2.397169495614503,0.5718358780551002,0.20002019786498473,0.021136846238870265,-0.21053555346228556,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.17817755255299933,nan
ni_n87,87,0,threshold,16,1,0.28521460892266914,3.376579813812332,0.6855018151905599,0.448510079693661,0.896551724137931,-1.956909777635524,-2.7299581097670864,0.8907739836276902,0.14046087094067208,-0.045883260893260024,-0.11061942684745536,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.26390960249849904,nan
ni_n87,87,0,threshold,17,1,0.31443778367709146,3.898119668850002,0.6092864651819991,0.38317730646046444,0.8620689655172413,-1.9912663680222102,-2.7283591938004843,1.1751747785074695,0.2290658455797013,0.1788186009644252,0.3570729347671267,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0975467061804237,nan
ni_n87,87,0,threshold,18,1,0.2047879844211653,3.578186205662184,1.2940585525897335,0.4589424408356857,0.8160919540229885,-2.2412466157612743,-2.844019999291152,0.6859987079088106,0.21757871410508461,0.07036737197471997,-0.03606330975887956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07485919126805775,nan
ni_n87,87,0,threshold,19,1,0.24712995596638457,3.6056759983037927,0.9783489407931536,0.4713111930687512,0.896551724137931,-2.364577304094326,-3.5343265900676526,1.1737175907294786,0.15630165808670846,0.35159928872570373,-0.026074397931106053,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.12189291201611124,nan
ni_n87,87,0,threshold,20,1,0.2190345409588999,3.617609667325038,1.0612759406077503,0.4747238224002297,0.8620689655172413,-2.4864919355682447,-3.1441484071149675,1.0101400756451138,0.07816065243183247,0.4026500517766725,-0.04775464923325752,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0627602736635918,nan
ni_n87,87,0,threshold,21,1,0.26143853451621646,2.553130789386333,0.46470797201196545,0.4169823359142598,0.8275862068965517,-2.270531630159765,-2.7781310689296568,1.0886883986262033,0.2134007800474287,0.08909604144315832,-0.07751825241886608,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10289902622120783,nan
ni_n87,87,0,threshold,22,1,0.2285736285322784,2.3718486696595007,0.45905644506043897,0.4341414396265638,0.8045977011494253,-1.7858059613340762,-3.1157190318371812,1.234457366998719,0.13208740160603416,0.21767668179911048,-0.17943197283335122,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.07358072663621786,nan
ni_n87,87,0,threshold,23,1,0.30203931478242263,3.2681002423475003,0.804527536779949,0.406936750824775,0.8850574712643678,-1.7072704344591376,-3.343374461374379,1.2686207409316326,0.2095777479588576,0.12580738342458697,-0.2567289967011585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.25125764900404834,nan
ni_n87,87,0,threshold,24,1,0.2534529972669449,2.3228915274383213,0.6796555655360612,0.40822656556071163,0.7931034482758621,-1.4962790015843799,-3.254461040721135,1.0938251251544167,0.2392642633652333,0.16455456340852245,-0.06903428829216973,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2687902139330356,nan
ni_n87,87,0,threshold,25,1,0.24447827818233545,2.8224541793592492,0.6749578362807291,0.4772088101696618,0.8735632183908046,-2.2568090149386086,-3.355941435704402,0.9683008232987068,0.092902926617752,0.1460520325342829,-0.0823279463910213,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.21530562552804883,nan
ni_n87,87,0,threshold,26,1,0.27870104404204044,4.626030612280391,1.6059032062460419,0.4382568846999637,0.896551724137931,-1.801827984973696,-3.406830341885479,1.1414386277572182,0.26646282021723616,-0.018351118714715047,-0.6742921896688945,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.19248493557797589,nan
ni_n87,87,0,threshold,27,1,0.25100600738599105,4.905354891524835,1.3274602407700908,0.46897186468309787,0.896551724137931,-2.099021791621535,-2.4547233871834524,0.7387894716379302,0.16177243805277725,0.0439763875455517,-0.3875454682974549,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.03512191158939206,nan
ni_n87,87,0,threshold,28,1,0.20657669738481893,3.4163517830020127,0.8732273502646715,0.5139468505499746,0.896551724137931,-2.4413385802261076,-3.2379082361287193,1.0105582057314364,0.05324565039690961,0.2815591265506614,-0.09434285217914105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.042846826840113664,nan
ni_n87,87,0,threshold,29,1,0.26007438496232105,2.984607665842957,0.7394951316600666,0.4104302078305074,0.8275862068965517,-1.785063948292502,-3.3744053325266776,1.0858685607638112,0.2454256878264374,-0.011943515937818412,0.16091295139740633,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.12785845384078903,nan
ni_n87,87,0,threshold,30,1,0.2625374774455333,3.1635133640311737,1.1436083048542847,0.41479154051650297,0.8275862068965517,-1.7533391523861757,-3.319906661913274,1.2938686033874298,0.17573853184261506,0.1230403569813021,0.013833389617985312,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.21187044059261398,nan
ni_n87,87,0,threshold,31,1,0.3137623730852037,3.3764730631053332,0.44372723142088605,0.4122422308281351,0.896551724137931,-2.54836054918423,-3.386897421656265,1.1975515531530432,0.13776779958869095,0.4933975523469932,0.22446826269483972,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.11215277259760369,nan
ni_n87,87,0,threshold,32,1,0.23154537679295423,3.8691979942143795,1.2953661848222915,0.45798235466269566,0.8620689655172413,-1.8554044585043734,-2.6413186295287816,0.785437016874681,0.20975959552581377,0.047783701743158595,-0.16552048855417772,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.21687711354339687,nan
ni_n87,87,0,threshold,33,1,0.25717778158418264,3.225348382810315,0.5890175994421453,0.4684021297162743,0.896551724137931,-1.731258421452745,-3.4657886911926017,1.1501328941282907,0.1645985420180315,-0.02002128667941573,-0.039135813402756424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09091780998563712,nan
ni_n87,87,0,threshold,34,1,0.23681529705450519,2.803571455975231,0.8598323872797721,0.44461745233861555,0.8390804597701149,-2.1404138357618576,-3.5936808749895173,1.1639809449123366,0.20587063225951605,0.2673813942578434,-0.20864436721576787,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.18497231745618523,nan
ni_n87,87,0,threshold,35,1,0.23491609497523652,2.4822768319786905,0.6104362453394498,0.48155559776435186,0.8620689655172413,-2.102114571312536,-2.5302892137686643,0.7184156332919003,0.14362581351071257,-0.09955328695497423,-0.3220874145910113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.15010094641027202,nan
ni_n87,87,0,threshold,36,1,0.24460492872991968,2.5350843914149768,0.7549514844162729,0.43736199304653905,0.8275862068965517,-1.6450900868927543,-2.81329101866399,0.842136412981898,0.2595880407670841,0.08141034446013809,-0.08514504473218801,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2965418516622403,nan
ni_n87,87,0,threshold,37,1,0.2366667655190841,3.236003229902305,0.9214261774945139,0.4503002634766202,0.8505747126436781,-2.57560447168536,-2.9596844969532095,0.9385293156767817,0.11868594849480874,0.42001126671990346,-0.017676807147937106,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0015696331875509392,nan
ni_n87,87,0,threshold,38,1,0.2832248103562329,4.210100687284253,0.8578809812668037,0.41596497038396196,0.8620689655172413,-1.6143628125265164,-2.867375630157092,1.0502046303767147,0.23293751152625938,0.2798234138170597,0.018781077884540264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1870675918723388,nan
ni_n87,87,0,threshold,39,1,0.225841361075046,2.51092151538832,0.6653273006834592,0.4798511464816267,0.8505747126436781,-2.5521761687427156,-2.8533624710236993,0.8353077615837732,0.175404081306081,0.4975040528420041,0.14641662282074142,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.008766063012841522,nan
ni_n150,150,0,floor,0,1,0.1939446568010316,1.9490318169662246,0.6923903373139848,0.6086372434560818,0.8733333333333333,-1.9722934972019606,-3.3180430813656896,-0.0902889442401711,0.5476750312691697,0.20628674597059707,0.7767788663100802,-3.618012718326415,-0.4649423649902406,-1.7339442323198353,-1.3482622236383568,0.16733345883110037,0.3774769965235226,0.2094481265675392,0.03322699973264411,0.08615767589097643,0.06405831486191302,0.6748166699440695,0.4032623557281267,0.5942540592046699,0.1752127439401077,nan,nan
ni_n150,150,0,floor,1,1,0.1954703879799526,2.259953210988809,0.6597703993827491,0.630631519774144,0.9066666666666666,-2.2776351598829976,-3.446158736959138,0.22199301092701743,0.5620028046140678,0.24582384873918403,0.7417030531736185,-5.385095947369809,0.18264788765264972,-2.289455645335591,-1.848213361328366,0.15964222352827356,0.35311762635603994,0.18653345432085933,0.031563524505873276,0.07372460493364597,0.05624590492982007,0.9529290538118965,0.41005557909384016,0.6305562561195549,0.25036691680551226,nan,nan
ni_n150,150,0,floor,2,1,0.1857583540463848,2.079870748009627,0.8194195145461922,0.6114154255123492,0.8666666666666667,-2.3326279329987982,-3.474843195962553,0.35594332921438376,0.5425762738744834,0.2529170216450288,0.7009013999118588,-5.036506617065181,-0.5272673790965975,-2.309981719751472,-1.8309138770546154,0.1595344036204475,0.3551617286784027,0.1915779664526043,0.03244383569308401,0.08602009603645848,0.058729757968541574,0.8461692702015655,0.4063837775719938,0.6368350956620996,0.22417668920805275,nan,nan
ni_n150,150,0,floor,3,1,0.18730688770681123,1.8307366784544594,1.0001147827968744,0.5566881689938624,0.8066666666666666,-2.2647762400504585,-2.352335939442045,-0.2542934002281523,0.5405210323672438,0.31736710250781913,0.9000021316564031,-4.136695039150586,-0.13224034054990855,-2.331399587131193,-1.497400687357483,0.17113872704519298,0.3843942689112383,0.20155250381778797,0.03209405625150126,0.07959302024719815,0.060197013107503076,0.7555971400642872,0.3706863886441659,0.5969328726366244,0.2009402082770266,nan,nan
ni_n150,150,0,floor,4,1,0.23269003358822127,1.6821786307230853,0.5285820429781454,0.5761011212773337,0.8466666666666667,-2.1724217403082116,-2.1474347400549694,-0.09072378008120631,0.5520194872738617,0.4502893563329786,0.745230043516287,-3.272898586483693,-0.21065451425376172,-2.298863610537352,-1.27777601760869,0.1700484919440088,0.3436852568629854,0.1793068610696655,0.030288177587359896,0.08261890824917709,0.05900616541750986,0.5982040631148935,0.31158441991310315,0.5435708272293998,0.14957984238262714,nan,nan
ni_n150,150,0,floor,5,1,0.19511643577032914,1.773973490207698,0.8547595341417488,0.5811109013857424,0.8333333333333334,-2.0711383040613516,-2.7489233194473175,-0.0171818863704505,0.5759179160285843,0.19039106075739057,0.7912174692997718,-4.16735493714725,-0.7648066555080619,-1.7520390093238103,-1.6252257396435255,0.1740978252681991,0.3810322732607231,0.20874034184979592,0.031390657238073716,0.09542754861789667,0.07306047601760522,0.7538651913111534,0.41464593123551935,0.5939897322780815,0.21097742944461026,nan,nan
ni_n150,150,0,floor,6,1,0.2228712953104601,1.5986781514656034,0.5797536790672901,0.5683172347661783,0.8266666666666667,-2.2461117789205747,-2.339279960575842,-0.02286151247756282,0.5340431220929412,0.06827684046897521,0.6393994156518226,-4.689490254515037,-0.4325074680468177,-1.9804240635283603,-1.6794407904177653,0.1591902810281249,0.3361844162522581,0.19277648856328042,0.029708201628529683,0.092742734982529,0.06739149447251656,0.8295337653812556,0.37095798270156327,0.5780787029894945,0.22983728837973816,nan,nan
ni_n150,150,0,floor,7,1,0.21307665543828028,2.065700305064668,0.7054193100837276,0.592528575096054,0.88,-2.314350015296513,-2.931946289978256,0.1846599028003088,0.5445604315033055,0.34497214697391326,0.680479820220912,-3.1193669780980438,-0.6013553050913854,-2.3670815737383055,-1.2428933036825023,0.1844231550751866,0.38597912336303136,0.20628207728669737,0.032268658758455464,0.10604203342231679,0.05509766767435968,0.6233600635758865,0.3429049720804665,0.5208791196896806,0.1600033493748852,nan,nan
ni_n150,150,0,floor,8,1,0.20449877984678405,1.9346776100489707,0.7498054681221901,0.5911579155803964,0.8666666666666667,-2.4008263088417143,-2.8324038240450826,0.03486064413330699,0.544891986207461,0.15593466383746088,0.5825373471516551,-4.096335582125902,-0.7054346518963399,-2.524115267064763,-1.580845650133962,0.17851045082103914,0.3645283901113294,0.2073675203873721,0.03260480687064616,0.11972428038608708,0.06852136526848468,0.7835643290880286,0.4152768794983266,0.56777322128974,0.21498376742656566,nan,nan
ni_n150,150,0,floor,9,1,0.21005888084823232,2.227032703370041,0.5830034660523279,0.6058913030323236,0.9,-2.0774798718578964,-3.5069815918195046,0.26826109034051027,0.6177011360293896,0.2606342858694111,0.658499409831954,-3.452733945390494,-0.5521988923712153,-2.2812820842103942,-1.3739812376184317,0.17472336550492898,0.37065647062249124,0.20541532037429985,0.03251366609443931,0.09699161840938998,0.07432909263948834,0.689666595097198,0.40445711499631953,0.5852536043689979,0.18359407224026378,nan,nan
ni_n150,150,0,floor,10,1,0.17896610749346625,2.3606923291924202,1.0810151639043315,0.6053270632846305,0.88,-2.575810115777501,-2.2596250526057204,-0.08137013054867775,0.5495635110024943,0.2586330116143781,0.7811425710745482,-4.694295059544012,-0.2892238633810596,-1.7002637725581107,-1.6827963689607077,0.16863358404380865,0.3607374146874106,0.18079951780409123,0.030614405234287236,0.06271052700363867,0.0717834558999027,0.8405493434313018,0.3765643633226281,0.6021828972696972,0.2172323501082747,nan,nan
ni_n150,150,0,floor,11,1,0.18855743482846996,2.000263515555235,0.6854892686214028,0.6240526915156975,0.88,-2.165070781326066,-3.3930313309967244,0.6733421829698152,0.5982803939260666,0.27256893411661054,0.7295963953820107,-5.174173812601627,-0.6621924028744002,-1.1462448501632958,-1.8256737979527646,0.17051686261328827,0.36826937045656766,0.1902899463244889,0.030782930498618386,0.08205810796363402,0.04953443335545361,0.8650078822713173,0.3704373544577321,0.5972456235480988,0.23569043193601502,nan,nan
ni_n150,150,0,floor,12,1,0.19619918254450033,2.737134785990992,1.2540077339439486,0.5651558645376864,0.8666666666666667,-2.067807589819045,-2.5644508655522396,-0.01389035974335363,0.554535277232275,0.25922672020748716,0.6422740843766042,-3.6942428172553656,-0.4470861628872106,-2.3472936916027956,-1.4560538682040187,0.16419723243679346,0.35690493803866596,0.1891820756637404,0.03075192748015907,0.07061168589612053,0.05334403188953548,0.6879616577656409,0.346683845552808,0.5162228980101944,0.18928274602381656,nan,nan
ni_n150,150,0,floor,13,1,0.17558183049483445,2.041034967692112,1.0378407910196534,0.5980470269913244,0.8466666666666667,-2.3065372876698516,-3.127572630710933,0.3438373123773452,0.5094394199969102,0.2904654920312095,0.6806364386011887,-5.822123115924635,-0.1268412773178693,-1.6117347640938398,-1.9238318424934846,0.159800087597809,0.3458252206745178,0.18522810920770266,0.031244285927170563,0.06957736671858583,0.05102906689393967,0.9036789861585981,0.42283361961624943,0.6118436541820752,0.23803488135653147,nan,nan
ni_n150,150,0,floor,14,1,0.17635453258876854,2.6584878253281214,1.1480964682761894,0.6121080512597586,0.8933333333333333,-2.4009895575169518,-2.7684434906916775,0.13164617988800756,0.579369591470217,0.3953514827956986,0.7058934676185977,-4.815789696649136,-0.4142155521292462,-2.0778212471987323,-1.8051850156922178,0.16600941859357238,0.34842781579922344,0.18653090235094408,0.031487239626975486,0.06742235698240322,0.07328547003210636,0.833208867118213,0.3874530602492313,0.5957824737172109,0.22576899507143003,nan,nan
ni_n150,150,0,floor,15,1,0.19495272158942636,1.9790729497595607,0.46907534263324707,0.6355105790166,0.8933333333333333,-2.5299204540076317,-2.3436777624090213,0.012549300407743842,0.5492116789818279,0.31276507185125463,0.7577346198665611,-5.363858722157772,0.13478953672261715,-1.379716718805193,-1.7725559409962228,0.1622135897312126,0.34302354739234797,0.187105462170047,0.0319826639363186,0.06537725643429863,0.05774093864549999,0.9211977436411976,0.4289665272826159,0.6122624434968535,0.2285394632370507,nan,nan
ni_n150,150,0,floor,16,1,0.1670909860617436,1.8479926508293802,1.155306391872162,0.5980417856352371,0.8266666666666667,-2.2947323406431277,-3.5568955311724215,0.4334406702252912,0.509081004710039,0.21761223902667454,0.7156621029534963,-5.4910745693980125,-0.49763117126216055,-1.9676858136571047,-1.8866221000911256,0.15311238807042876,0.33597639724710054,0.18112326925003527,0.03202457092720334,0.06246533251832337,0.05200883469109052,0.8895304032970452,0.4227700762807244,0.6203188972436889,0.23339980960998716,nan,nan
