"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"b[17,2]",0.89289361986355,0.9011268,0.733900951124267,0.710965900218,-0.319584644,2.08599468,0.999998166648816,2808.19207040276,2908.92581535313
"b[18,2]",-0.017762380689445,-0.0229358255,0.725284584172799,0.717302154555,-1.226669605,1.159581935,1.00089528713085,3158.30466141439,3246.64855825065
"b[19,2]",-2.1342027420817,-2.00508135,1.25960776165152,1.20158013822,-4.402693965,-0.247270645,1.00199466547225,2502.48506889703,2605.69412936771
"b[20,2]",-0.678156933532175,-0.615713165,1.0130047795629,0.9879069981879,-2.480326795,0.854695051499999,1.00083460720591,2648.70479243616,2791.0890041436
"b[21,2]",-0.64183669378396,-0.568894535,0.972707092392751,0.9454642588356,-2.39620158,0.829171033499999,1.00063655117973,2697.10905048537,3217.90316435604
"b[22,2]",-2.53741360252572,-2.43220495,1.66231047516551,1.65265822302,-5.363392415,-0.0283396783500025,1.00130811571975,3805.56128909512,2852.9607950093
"b[23,2]",2.319204978635,2.28132645,0.682441645258249,0.68826102282,1.27712888,3.50674547,1.00137169712573,1216.16200825524,2550.49063451525
"b[24,2]",-0.497266492698658,-0.45796076,0.906050042164541,0.887155652754,-2.05364913,0.9359849185,1.00115642898549,3324.35726008288,3170.03345363944
"b[25,2]",-2.34960922340275,-2.29640625,1.63015399115545,1.56806336505,-5.13955624,0.168952411,1.00217468191311,2947.61719401523,2610.80285733196
"b[26,2]",1.84046976369275,1.8480949,0.690522938039637,0.66222308271,0.6920194035,2.947905135,1.00094490432501,2701.0068614095,3183.64876068041
"b[27,2]",2.44826949288415,2.435785,0.699979894977921,0.69415369065,1.331253715,3.610742805,1.00398467831235,2775.91168583547,2878.06879150032
"b[28,2]",-0.611724125454525,-0.57868109,0.920815563922486,0.910378980546,-2.187072565,0.818913186499999,1.00135065201322,2296.54849194351,2982.57157904115
"b[29,2]",-2.4869979617588,-2.37903545,1.44755993308057,1.39212537282,-5.008277455,-0.3307249025,1.00094295393553,3356.09783427308,2868.20638890708
"b[30,2]",-0.385264425023215,-0.320732585,0.873409577976877,0.843441710664,-1.916965455,0.944198363999999,1.00146785253969,2166.35186476241,3174.45385486557
"b[31,2]",-1.90136380965695,-1.7928078,1.52593469419029,1.46378106168,-4.564786125,0.336167225,1.00317053385817,3913.16225514471,2457.72080570526
"b[32,2]",0.106821944129535,0.09469421,0.831508701825627,0.830027768556,-1.233905925,1.49185366,1.0009086710705,3132.18661261883,3181.45650674354
"b[33,2]",-2.9040167079656,-2.7894078,1.71932355402211,1.63278982629,-5.955728495,-0.3433235195,0.999778038148191,3190.32165453159,2421.76739233754
"b[34,2]",-0.0753583660310875,-0.0521470985,0.973585482926463,0.9673495705209,-1.6833067,1.52413807,1.00106547516418,3766.64534556904,3455.24067417152
"b[35,2]",0.0661258264478575,0.082160029,0.82979758322103,0.8033833353336,-1.355533805,1.435449295,1.0000290573008,3558.97623540763,3378.93714346043
"b[36,2]",3.16007360765175,3.1455623,0.883792059159339,0.9007951428,1.75572793,4.63749766,1.00070988392664,2774.700011071,2997.02530065024
"b[37,2]",0.447031433135075,0.463659875,0.879237918901623,0.899215336131,-1.00657708,1.857685095,1.00120455052413,2383.02767748805,3029.42315208414
"b[38,2]",1.4176263326927,1.40310785,1.16104106218445,1.135106306859,-0.49347038,3.302673465,1.00106511416842,3888.45662616418,3368.62049291885
"b[39,2]",-1.30923252733615,-1.2473118,1.37022094297265,1.344575885226,-3.69772271,0.7765399335,1.00056678532698,3273.82589846765,2376.18316429713
"b[40,2]",1.53903631180759,1.5141822,0.879205392209349,0.884235887031,0.1437274855,3.06304844,1.00183853144994,1806.54504564752,2983.34039712864
"b[41,2]",1.63964222453187,1.60691155,1.60422542856779,1.61933093175,-0.9459513175,4.296374665,1.00048466736908,4310.59289652406,2867.20833477215
"b[42,2]",-2.52585314000647,-2.470582,1.70143633914736,1.67824367361,-5.40739531,0.127748877999999,1.00011721989327,2993.5642203656,2738.28889848839
"b[43,2]",1.30471155679373,1.324024,0.770569811279715,0.768026125965,0.0217207349,2.56261225,1.00159464946592,2566.24339630033,3263.43067254001
"b[44,2]",-0.407280240292995,-0.344641305,0.972855940880293,0.918649027128,-2.111225475,1.09343093,1.00097609581416,2502.11427989788,2592.93015321119
"b[45,2]",-1.30098108618813,-1.23867285,1.23253418719621,1.19612921106,-3.418012795,0.614665819999998,1.00056622016844,3486.51763490535,3391.9084327489
"b[46,2]",1.36401459998889,1.3499998,0.946220308063108,0.934711196769,-0.16126243,2.966530285,1.00129467799227,2722.76764300967,3392.7470319568
"b[47,2]",0.97491574685557,0.989352505,0.865898749034851,0.816736607967,-0.500324369,2.385656505,1.00073677870417,3396.27728350092,2724.06116781754
"b[48,2]",1.97489703017577,1.9465287,0.993366797708965,0.98219944557,0.3913326935,3.69943488,1.00267018079994,2618.89456530598,3159.89387274706
